開催日,日目,レース,着,艇,登番,選手名,モーター,ボート,展示,天気,風向,風速,波高
2025-03-07,2,2,6,3,5082,一色凌雅,55,35,6.85,曇り,北,2,2
2025-03-07,2,3,1,4,5102,原田雄次,35,3,6.78,曇り,北,2,2
2025-03-07,2,3,2,3,5127,沼田大都,2,14,6.79,曇り,北,2,2
2025-03-07,2,3,3,2,5076,石原光,29,28,6.79,曇り,北,2,2
2025-03-07,2,3,4,5,5137,川原涼,33,17,6.81,曇り,北,2,2
2025-03-07,2,3,5,1,5154,村松栄太,56,64,6.72,曇り,北,2,2
2025-03-07,2,3,6,6,5150,坂本雄紀,26,23,6.75,曇り,北,2,2
2025-03-07,2,4,1,1,5243,三馬崇史,14,43,6.74,晴,北,2,2
2025-03-07,2,4,2,4,5276,大島隆乃介,60,20,6.75,晴,北,2,2
2025-03-07,2,4,3,6,4985,井本昌也,1,15,6.75,晴,北,2,2
2025-03-07,2,4,4,3,5136,濱野斗馬,63,8,6.75,晴,北,2,2
2025-03-07,2,4,5,5,5289,佃來紀,50,54,6.75,晴,北,2,2
2025-03-07,2,4,6,2,5332,村松遥輝,16,33,6.7,晴,北,2,2
2025-03-07,2,5,1,2,5191,飛田江己,62,61,6.68,晴,北東,2,2
2025-03-07,2,5,2,5,5253,藤井太雅,4,50,6.79,晴,北東,2,2
2025-03-07,2,5,3,3,5110,杉山喜一,15,26,6.77,晴,北東,2,2
2025-03-07,2,5,4,4,5196,鰐部太空海,36,62,6.73,晴,北東,2,2
2025-03-07,2,5,5,6,5328,井上慧人,61,2,6.75,晴,北東,2,2
2025-03-07,2,5,6,1,5252,荒木颯斗,12,30,6.75,晴,北東,2,2
2025-03-07,2,6,1,3,5161,登玉隼百,53,27,6.78,晴,北東,2,2
2025-03-07,2,6,2,4,5043,中村日向,54,39,6.79,晴,北東,2,2
2025-03-07,2,6,3,1,5104,山田丈,59,4,6.77,晴,北東,2,2
2025-03-07,2,6,4,5,5307,富永夏哉人,30,63,6.76,晴,北東,2,2
2025-03-07,2,6,5,6,5343,小林礼央,7,56,6.77,晴,北東,2,2
2025-03-07,2,6,6,2,5074,大澤誠也,3,48,6.78,晴,北東,2,2
2025-03-07,2,7,1,1,5137,川原涼,33,17,6.72,晴,北,4,4
2025-03-07,2,7,2,2,5112,砂長知輝,27,18,6.73,晴,北,4,4
2025-03-07,2,7,3,3,5084,末永和也,38,44,6.74,晴,北,4,4
2025-03-07,2,7,4,4,5240,高橋龍治,22,10,6.79,晴,北,4,4
2025-03-07,2,7,5,5,5089,前田翔,40,41,6.8,晴,北,4,4
2025-03-07,2,7,6,6,5313,鈴木唯央,44,47,6.75,晴,北,4,4
2025-03-07,2,8,1,1,5145,島川海輝,48,16,6.69,晴,北,5,5
2025-03-07,2,8,2,2,5158,宮脇遼太,28,12,6.73,晴,北,5,5
2025-03-07,2,8,3,4,5150,坂本雄紀,26,23,6.77,晴,北,5,5
2025-03-07,2,8,4,5,5098,大江純,49,13,6.78,晴,北,5,5
2025-03-07,2,8,5,3,5273,山下拓巳,21,52,6.73,晴,北,5,5
2025-03-07,2,8,6,6,5337,出畑孝成,5,9,6.76,晴,北,5,5
2025-03-07,2,9,1,1,5136,濱野斗馬,63,8,6.67,晴,北,5,5
2025-03-07,2,9,2,2,5110,杉山喜一,15,26,6.8,晴,北,5,5
2025-03-07,2,9,3,6,5127,沼田大都,2,14,6.68,晴,北,5,5
2025-03-07,2,9,4,3,5247,大森翼,34,6,6.74,晴,北,5,5
2025-03-07,2,9,5,4,5246,楠将太郎,37,53,6.81,晴,北,5,5
2025-03-07,2,9,6,5,5226,藤田俊祐,24,40,6.86,晴,北,5,5
2025-03-07,2,10,1,1,5224,西岡顕心,39,49,6.75,晴,北,5,5
2025-03-07,2,10,2,2,5082,一色凌雅,55,35,6.85,晴,北,5,5
2025-03-07,2,10,3,6,5026,安河内健,17,38,6.81,晴,北,5,5
2025-03-07,2,10,4,4,5332,村松遥輝,16,33,6.8,晴,北,5,5
2025-03-07,2,10,5,5,5161,登玉隼百,53,27,6.81,晴,北,5,5
2025-03-07,2,10,6,3,5235,岩田凌,64,45,6.83,晴,北,5,5
2025-03-07,2,11,1,1,5191,飛田江己,62,61,6.73,晴,北東,5,5
2025-03-07,2,11,2,2,5102,原田雄次,35,3,6.77,晴,北東,5,5
2025-03-07,2,11,3,3,5089,前田翔,40,41,6.82,晴,北東,5,5
2025-03-07,2,11,4,6,5135,仲航太,19,5,6.74,晴,北東,5,5
2025-03-07,2,11,5,5,5104,山田丈,59,4,6.75,晴,北東,5,5
2025-03-07,2,11,6,4,4985,井本昌也,1,15,6.81,晴,北東,5,5
2025-03-07,2,12,1,1,5084,末永和也,38,44,6.73,晴,北東,5,5
2025-03-07,2,12,2,2,5154,村松栄太,56,25,6.74,晴,北東,5,5
2025-03-07,2,12,3,5,5276,大島隆乃介,60,20,6.71,晴,北東,5,5
2025-03-07,2,12,4,4,5145,島川海輝,48,16,6.75,晴,北東,5,5
2025-03-07,2,12,5,3,5043,中村日向,54,39,6.7,晴,北東,5,5
2025-03-07,2,12,6,6,5196,鰐部太空海,36,62,6.71,晴,北東,5,5
2025-03-08,3,1,1,1,5074,大澤誠也,3,48,6.78,晴,西,2,2
2025-03-08,3,1,2,2,5307,富永夏哉人,30,63,6.84,晴,西,2,2
2025-03-08,3,1,3,6,5328,井上慧人,61,2,6.82,晴,西,2,2
2025-03-08,3,1,4,5,5332,村松遥輝,16,33,6.81,晴,西,2,2
2025-03-08,3,1,5,3,5238,笹木香吾,6,19,6.86,晴,西,2,2
2025-03-08,3,1,6,4,5268,山本幸也,32,1,6.86,晴,西,2,2
2025-03-08,3,2,1,1,5110,杉山喜一,15,26,6.82,晴,西,1,1
2025-03-08,3,2,2,4,5154,村松栄太,56,25,6.75,晴,西,1,1
2025-03-08,3,2,3,5,5158,宮脇遼太,28,12,6.83,晴,西,1,1
2025-03-08,3,2,4,6,5240,高橋龍治,22,10,6.79,晴,西,1,1
2025-03-08,3,2,5,2,5289,佃來紀,50,54,6.82,晴,西,1,1
2025-03-08,3,2,6,3,5252,荒木颯斗,12,30,6.83,晴,西,1,1
2025-03-08,3,3,1,2,5089,前田翔,40,41,6.77,曇り,南,1,1
2025-03-08,3,3,2,3,5276,大島隆乃介,60,20,6.71,曇り,南,1,1
2025-03-08,3,3,3,5,5076,石原光,29,28,6.88,曇り,南,1,1
2025-03-08,3,3,4,1,5253,藤井太雅,4,50,6.83,曇り,南,1,1
2025-03-08,3,3,5,4,5098,大江純,49,13,6.93,曇り,南,1,1
2025-03-08,3,3,6,6,5243,三馬崇史,14,43,6.89,曇り,南,1,1
2025-03-08,3,5,1,1,5135,仲航太,19,5,6.77,晴,西,2,2
2025-03-08,3,5,2,2,5238,笹木香吾,6,19,6.82,晴,西,2,2
2025-03-08,3,5,3,3,5026,安河内健,17,38,6.91,晴,西,2,2
2025-03-08,3,5,4,4,5136,濱野斗馬,63,8,6.76,晴,西,2,2
2025-03-08,3,5,5,5,5273,山下拓巳,21,52,6.81,晴,西,2,2
2025-03-08,3,5,6,6,5313,鈴木唯央,44,47,6.84,晴,西,2,2
2025-03-08,3,6,1,3,5224,西岡顕心,39,49,6.78,晴,南西,1,1
2025-03-08,3,6,2,4,5104,山田丈,59,4,6.79,晴,南西,1,1
2025-03-08,3,6,3,2,5137,川原涼,33,17,6.7,晴,南西,1,1
2025-03-08,3,6,4,1,5112,砂長知輝,27,18,6.75,晴,南西,1,1
2025-03-08,3,6,5,5,5127,沼田大都,2,14,6.83,晴,南西,1,1
2025-03-08,3,6,6,6,5268,山本幸也,32,1,6.87,晴,南西,1,1
2025-03-08,3,7,1,1,5246,楠将太郎,37,53,6.81,晴,南西,2,2
2025-03-08,3,7,2,5,5150,坂本雄紀,26,23,6.86,晴,南西,2,2
2025-03-08,3,7,3,3,5243,三馬崇史,14,43,6.9,晴,南西,2,2
2025-03-08,3,7,4,4,5328,井上慧人,61,2,6.82,晴,南西,2,2
2025-03-08,3,7,5,2,5226,藤田俊祐,24,40,6.92,晴,南西,2,2
2025-03-08,3,7,6,6,5158,宮脇遼太,28,12,6.83,晴,南西,2,2
2025-03-08,3,9,1,1,5089,前田翔,40,41,6.87,晴,西,1,1
2025-03-08,3,9,2,2,5043,中村日向,54,39,6.82,晴,西,1,1
2025-03-08,3,9,3,3,5135,仲航太,19,5,6.9,晴,西,1,1
2025-03-08,3,9,4,4,5337,出畑孝成,5,9,6.77,晴,西,1,1
2025-03-08,3,9,5,5,5145,島川海輝,48,16,6.82,晴,西,1,1
2025-03-08,3,9,6,6,5252,荒木颯斗,12,30,6.92,晴,西,1,1
2025-03-08,3,10,1,1,5084,末永和也,38,44,6.8,晴,北西,1,1
2025-03-08,3,10,2,4,5273,山下拓巳,21,52,6.79,晴,北西,1,1
2025-03-08,3,10,3,6,5276,大島隆乃介,60,20,6.73,晴,北西,1,1
2025-03-08,3,10,4,2,5104,山田丈,59,4,6.77,晴,北西,1,1
2025-03-08,3,10,5,3,5191,飛田江己,62,61,6.7,晴,北西,1,1
2025-03-08,3,10,6,5,5343,小林礼央,7,56,6.78,晴,北西,1,1
2025-03-08,3,11,1,1,5226,藤田俊祐,24,40,6.81,晴,北西,1,1
2025-03-08,3,11,2,5,5112,砂長知輝,27,18,6.73,晴,北西,1,1
2025-03-08,3,11,3,2,5026,安河内健,17,38,6.76,晴,北西,1,1
2025-03-08,3,11,4,3,5076,石原光,29,28,6.87,晴,北西,1,1
2025-03-08,3,11,5,6,5289,佃來紀,50,54,6.77,晴,北西,1,1
2025-03-08,3,11,6,4,5074,大澤誠也,3,48,6.8,晴,北西,1,1
2025-03-08,3,12,1,3,4985,井本昌也,1,15,6.76,晴,北西,1,1
2025-03-08,3,12,2,1,5224,西岡顕心,39,49,6.79,晴,北西,1,1
2025-03-08,3,12,3,4,5253,藤井太雅,4,50,6.84,晴,北西,1,1
2025-03-08,3,12,4,2,5150,坂本雄紀,26,23,6.77,晴,北西,1,1
2025-03-08,3,12,5,6,5082,一色凌雅,55,35,6.83,晴,北西,1,1
2025-03-08,3,12,6,5,5136,濱野斗馬,63,8,6.81,晴,北西,1,1
2025-03-09,4,1,1,1,5273,山下拓巳,21,52,6.72,晴,西,2,2
2025-03-09,4,1,2,3,5246,楠将太郎,37,53,6.81,晴,西,2,2
2025-03-09,4,1,3,4,5247,大森翼,34,6,6.78,晴,西,2,2
2025-03-09,4,1,4,2,5276,大島隆乃介,60,20,6.71,晴,西,2,2
2025-03-09,4,1,5,5,5135,仲航太,19,5,6.74,晴,西,2,2
2025-03-09,4,1,6,6,5307,富永夏哉人,30,63,6.82,晴,西,2,2
2025-03-09,4,2,1,2,4985,井本昌也,1,15,6.7,晴,西,2,2
2025-03-09,4,2,2,1,5238,笹木香吾,6,19,6.67,晴,西,2,2
2025-03-09,4,2,3,4,5243,三馬崇史,14,43,6.86,晴,西,2,2
2025-03-09,4,2,4,5,5337,出畑孝成,5,9,6.82,晴,西,2,2
2025-03-09,4,2,5,6,5154,村松栄太,56,25,6.79,晴,西,2,2
2025-03-09,4,2,6,3,5137,川原涼,33,17,6.68,晴,西,2,2
2025-03-09,4,3,1,3,5110,杉山喜一,15,26,6.78,晴,北西,3,3
2025-03-09,4,3,2,5,5224,西岡顕心,39,49,6.77,晴,北西,3,3
2025-03-09,4,3,3,6,5089,前田翔,40,41,6.83,晴,北西,3,3
2025-03-09,4,3,4,4,5289,佃來紀,50,54,6.84,晴,北西,3,3
2025-03-09,4,3,5,2,5268,山本幸也,32,1,6.77,晴,北西,3,3
2025-03-09,4,3,6,1,5332,村松遥輝,16,33,6.73,晴,北西,3,3
2025-03-09,4,4,1,2,5196,鰐部太空海,36,11,6.74,晴,北西,3,3
2025-03-09,4,4,2,1,5127,沼田大都,2,14,6.78,晴,北西,3,3
2025-03-09,4,4,3,3,5145,島川海輝,48,16,6.78,晴,北西,3,3
2025-03-09,4,4,4,6,5102,原田雄次,35,3,6.77,晴,北西,3,3
2025-03-09,4,4,5,5,5328,井上慧人,61,2,6.77,晴,北西,3,3
2025-03-09,4,4,6,4,5235,岩田凌,64,45,6.76,晴,北西,3,3
2025-03-09,4,5,1,4,5158,宮脇遼太,28,12,6.68,晴,北西,2,2
2025-03-09,4,5,2,1,5082,一色凌雅,55,35,6.82,晴,北西,2,2
2025-03-09,4,5,3,2,5253,藤井太雅,4,50,6.84,晴,北西,2,2
2025-03-09,4,5,4,3,5098,大江純,49,13,6.74,晴,北西,2,2
2025-03-09,4,5,5,6,5313,鈴木唯央,44,47,6.76,晴,北西,2,2
2025-03-09,4,5,6,5,5084,末永和也,38,44,6.77,晴,北西,2,2
2025-03-09,4,6,1,1,5161,登玉隼百,53,27,6.8,晴,北西,2,2
2025-03-09,4,6,2,4,5226,藤田俊祐,24,40,6.83,晴,北西,2,2
2025-03-09,4,6,3,5,5247,大森翼,34,6,6.87,晴,北西,2,2
2025-03-09,4,6,4,3,5112,砂長知輝,27,18,6.74,晴,北西,2,2
2025-03-09,4,6,5,6,5343,小林礼央,7,56,6.77,晴,北西,2,2
2025-03-09,4,6,6,2,5243,三馬崇史,14,43,6.75,晴,北西,2,2
2025-03-09,4,7,1,3,5191,飛田江己,62,61,6.73,晴,西,1,1
2025-03-09,4,7,2,4,5307,富永夏哉人,30,63,6.78,晴,西,1,1
2025-03-09,4,7,3,6,5337,出畑孝成,5,9,6.76,晴,西,1,1
2025-03-09,4,7,4,1,5240,高橋龍治,22,10,6.79,晴,西,1,1
2025-03-09,4,7,5,2,5150,坂本雄紀,26,23,6.84,晴,西,1,1
2025-03-09,4,7,6,5,5136,濱野斗馬,63,8,6.81,晴,西,1,1
2025-03-09,4,8,1,1,5026,安河内健,17,38,6.81,晴,北東,1,1
2025-03-09,4,8,2,2,5104,山田丈,59,4,6.74,晴,北東,1,1
2025-03-09,4,8,3,4,5089,前田翔,40,41,6.77,晴,北東,1,1
2025-03-09,4,8,4,3,5154,村松栄太,56,25,6.82,晴,北東,1,1
2025-03-09,4,8,5,6,5235,岩田凌,64,45,6.92,晴,北東,1,1
2025-03-09,4,8,6,5,5246,楠将太郎,37,53,6.81,晴,北東,1,1
2025-03-09,4,9,1,1,5196,鰐部太空海,36,11,6.74,晴,北,1,1
2025-03-09,4,9,2,3,5135,仲航太,19,5,6.82,晴,北,1,1
2025-03-09,4,9,3,2,5158,宮脇遼太,28,12,6.76,晴,北,1,1
2025-03-09,4,9,4,4,5224,西岡顕心,39,49,6.84,晴,北,1,1
2025-03-09,4,9,5,5,5074,大澤誠也,3,48,6.89,晴,北,1,1
2025-03-09,4,9,6,6,5076,石原光,29,28,6.94,晴,北,1,1
2025-03-09,4,10,1,1,5043,中村日向,54,39,6.8,晴,西,1,1
2025-03-09,4,10,2,4,5127,沼田大都,2,14,6.78,晴,西,1,1
2025-03-09,4,10,3,5,4985,井本昌也,1,15,6.78,晴,西,1,1
2025-03-09,4,10,4,3,5289,佃來紀,50,54,6.78,晴,西,1,1
2025-03-09,4,10,5,2,5112,砂長知輝,27,18,6.78,晴,西,1,1
2025-03-09,4,10,6,6,5098,大江純,49,13,6.88,晴,西,1,1
2025-03-09,4,11,1,1,5145,島川海輝,48,16,6.75,晴,南,1,1
2025-03-09,4,11,2,3,5238,笹木香吾,6,19,6.86,晴,南,1,1
2025-03-09,4,11,3,2,5136,濱野斗馬,63,8,6.85,晴,南,1,1
2025-03-09,4,11,4,6,5226,藤田俊祐,24,40,6.84,晴,南,1,1
2025-03-09,4,11,5,4,5276,大島隆乃介,60,20,6.8,晴,南,1,1
2025-03-09,4,11,6,5,5110,杉山喜一,15,26,6.77,晴,南,1,1
2025-03-09,4,12,1,1,5191,飛田江己,62,61,6.73,晴,北東,1,1
2025-03-09,4,12,2,2,5161,登玉隼百,53,27,6.81,晴,北東,1,1
2025-03-09,4,12,3,3,5102,原田雄次,35,3,6.89,晴,北東,1,1
2025-03-09,4,12,4,6,5084,末永和也,38,44,6.83,晴,北東,1,1
2025-03-09,4,12,5,5,5026,安河内健,17,38,6.77,晴,北東,1,1
2025-03-09,4,12,6,4,5137,川原涼,33,17,6.81,晴,北東,1,1
2025-03-10,5,1,1,2,5127,沼田大都,2,14,6.65,晴,北,3,3
2025-03-10,5,1,2,1,5082,一色凌雅,55,35,6.62,晴,北,3,3
2025-03-10,5,1,3,5,5110,杉山喜一,15,26,6.7,晴,北,3,3
2025-03-10,5,1,4,3,5076,石原光,29,28,6.68,晴,北,3,3
2025-03-10,5,1,5,4,5238,笹木香吾,6,19,6.73,晴,北,3,3
2025-03-10,5,1,6,6,5343,小林礼央,7,56,6.69,晴,北,3,3
2025-03-10,5,2,1,3,5158,宮脇遼太,28,12,6.61,晴,北,2,2
2025-03-10,5,2,2,1,5246,楠将太郎,37,53,6.71,晴,北,2,2
2025-03-10,5,2,3,4,5074,大澤誠也,3,48,6.69,晴,北,2,2
2025-03-10,5,2,4,2,5226,藤田俊祐,24,40,6.66,晴,北,2,2
2025-03-10,5,2,5,6,5337,出畑孝成,5,9,6.68,晴,北,2,2
2025-03-10,5,2,6,5,5235,岩田凌,64,45,6.72,晴,北,2,2
2025-03-10,5,3,1,1,5276,大島隆乃介,60,58,6.56,曇り,北,2,2
2025-03-10,5,3,2,5,4985,井本昌也,1,15,6.68,曇り,北,2,2
2025-03-10,5,3,3,3,5307,富永夏哉人,30,63,6.62,曇り,北,2,2
2025-03-10,5,3,4,6,5253,藤井太雅,4,50,6.7,曇り,北,2,2
2025-03-10,5,3,5,2,5240,高橋龍治,22,10,6.63,曇り,北,2,2
2025-03-10,5,3,6,4,5161,登玉隼百,53,27,6.63,曇り,北,2,2
2025-03-10,5,4,1,1,5137,川原涼,33,17,6.67,晴,北,2,2
2025-03-10,5,4,2,2,5098,大江純,49,13,6.72,晴,北,2,2
2025-03-10,5,4,3,5,5150,坂本雄紀,26,23,6.68,晴,北,2,2
2025-03-10,5,4,4,3,5273,山下拓巳,21,52,6.75,晴,北,2,2
2025-03-10,5,4,5,6,5043,中村日向,54,39,6.68,晴,北,2,2
2025-03-10,5,4,6,4,5268,山本幸也,32,1,6.77,晴,北,2,2
2025-03-10,5,5,1,1,5102,原田雄次,35,3,6.67,晴,北,1,1
2025-03-10,5,5,2,2,5135,仲航太,19,5,6.68,晴,北,1,1
2025-03-10,5,5,3,4,5104,山田丈,59,4,6.69,晴,北,1,1
2025-03-10,5,5,4,5,5289,佃來紀,50,54,6.73,晴,北,1,1
2025-03-10,5,5,5,6,5191,飛田江己,62,61,6.65,晴,北,1,1
2025-03-10,5,5,6,3,5243,三馬崇史,14,43,6.71,晴,北,1,1
2025-03-10,5,6,1,1,5089,前田翔,40,41,6.64,曇り,北西,1,1
2025-03-10,5,6,2,4,5136,濱野斗馬,63,8,6.7,曇り,北西,1,1
2025-03-10,5,6,3,3,5145,島川海輝,48,16,6.7,曇り,北西,1,1
2025-03-10,5,6,4,2,5076,石原光,29,28,6.72,曇り,北西,1,1
2025-03-10,5,6,5,5,5328,井上慧人,61,2,6.74,曇り,北西,1,1
2025-03-10,5,6,6,6,5332,村松遥輝,16,33,6.73,曇り,北西,1,1
2025-03-10,5,8,1,1,5084,末永和也,38,44,6.64,曇り,北,1,1
2025-03-10,5,8,2,2,5196,鰐部太空海,36,11,6.69,曇り,北,1,1
2025-03-10,5,8,3,4,5150,坂本雄紀,26,23,6.75,曇り,北,1,1
2025-03-10,5,8,4,3,5074,大澤誠也,3,48,6.73,曇り,北,1,1
2025-03-10,5,8,5,6,5313,鈴木唯央,44,47,6.72,曇り,北,1,1
2025-03-10,5,8,6,5,5240,高橋龍治,22,10,6.69,曇り,北,1,1
2025-03-10,5,9,1,1,5191,飛田江己,62,61,6.63,曇り,北西,1,1
2025-03-10,5,9,2,4,5158,宮脇遼太,28,12,6.72,曇り,北西,1,1
2025-03-10,5,9,3,2,5110,杉山喜一,15,26,6.77,曇り,北西,1,1
2025-03-10,5,9,4,3,5161,登玉隼百,53,27,6.72,曇り,北西,1,1
2025-03-10,5,9,5,6,5276,大島隆乃介,60,58,6.67,曇り,北西,1,1
2025-03-10,5,9,6,5,5226,藤田俊祐,24,40,6.81,曇り,北西,1,1
2025-03-10,5,10,1,1,5043,中村日向,54,39,6.66,曇り,北,1,1
2025-03-10,5,10,2,2,4985,井本昌也,1,15,6.7,曇り,北,1,1
2025-03-10,5,10,3,3,5104,山田丈,59,4,6.66,曇り,北,1,1
2025-03-10,5,10,4,5,5127,沼田大都,2,14,6.74,曇り,北,1,1
2025-03-10,5,10,5,4,5145,島川海輝,48,16,6.76,曇り,北,1,1
2025-03-10,5,10,6,6,5246,楠将太郎,37,53,6.71,曇り,北,1,1
2025-03-10,5,11,1,1,5026,安河内健,17,60,6.71,曇り,北東,1,1
2025-03-10,5,11,2,4,5084,末永和也,38,44,6.72,曇り,北東,1,1
2025-03-10,5,11,3,2,5224,西岡顕心,39,49,6.76,曇り,北東,1,1
2025-03-10,5,11,4,6,5089,前田翔,40,41,6.74,曇り,北東,1,1
2025-03-10,5,11,5,5,5135,仲航太,19,5,6.71,曇り,北東,1,1
2025-03-10,5,11,6,3,5102,原田雄次,35,3,6.7,曇り,北東,1,1
2025-03-10,5,12,1,1,5112,砂長知輝,27,18,6.65,曇り,北東,2,2
2025-03-10,5,12,2,2,5273,山下拓巳,21,52,6.72,曇り,北東,2,2
2025-03-10,5,12,3,6,5328,井上慧人,61,2,6.78,曇り,北東,2,2
2025-03-10,5,12,4,3,5136,濱野斗馬,63,8,6.71,曇り,北東,2,2
2025-03-10,5,12,5,4,5253,藤井太雅,4,50,6.8,曇り,北東,2,2
2025-03-10,5,12,6,5,5196,鰐部太空海,36,11,6.7,曇り,北東,2,2
2025-03-11,6,1,1,2,5247,大森翼,34,6,6.74,曇り,北,2,2
2025-03-11,6,1,2,1,5127,沼田大都,2,14,6.7,曇り,北,2,2
2025-03-11,6,1,3,3,5154,村松栄太,56,25,6.8,曇り,北,2,2
2025-03-11,6,1,4,4,5235,岩田凌,64,45,6.72,曇り,北,2,2
2025-03-11,6,1,5,5,5337,出畑孝成,5,9,6.7,曇り,北,2,2
2025-03-11,6,1,6,6,5332,村松遥輝,16,33,6.79,曇り,北,2,2
2025-03-11,6,3,1,1,5253,藤井太雅,4,50,6.77,曇り,北,2,2
2025-03-11,6,3,2,2,5276,大島隆乃介,60,58,6.66,曇り,北,2,2
2025-03-11,6,3,3,4,5150,坂本雄紀,26,23,6.69,曇り,北,2,2
2025-03-11,6,3,4,3,5074,大澤誠也,3,48,6.64,曇り,北,2,2
2025-03-11,6,3,5,5,5273,山下拓巳,21,52,6.69,曇り,北,2,2
2025-03-11,6,3,6,6,5082,一色凌雅,55,35,6.78,曇り,北,2,2
2025-03-11,6,5,1,1,5161,登玉隼百,53,27,6.77,曇り,北,1,1
2025-03-11,6,5,2,2,5102,原田雄次,35,3,6.77,曇り,北,1,1
2025-03-11,6,5,3,3,5243,三馬崇史,14,43,6.8,曇り,北,1,1
2025-03-11,6,5,4,6,5136,濱野斗馬,63,8,6.71,曇り,北,1,1
2025-03-11,6,5,5,4,5337,出畑孝成,5,9,6.74,曇り,北,1,1
2025-03-11,6,5,6,5,5238,笹木香吾,6,19,6.73,曇り,北,1,1
2025-03-11,6,6,1,4,5089,前田翔,40,41,6.77,曇り,北,1,1
2025-03-11,6,6,2,3,5112,砂長知輝,27,18,6.7,曇り,北,1,1
2025-03-11,6,6,3,1,5104,山田丈,59,4,6.67,曇り,北,1,1
2025-03-11,6,6,4,6,5313,鈴木唯央,44,47,6.77,曇り,北,1,1
2025-03-11,6,6,5,2,5235,岩田凌,64,45,6.78,曇り,北,1,1
2025-03-11,6,6,6,5,5268,山本幸也,32,1,6.81,曇り,北,1,1
2025-03-11,6,7,1,1,5226,藤田俊祐,24,40,6.77,曇り,北,1,1
2025-03-11,6,7,2,4,5273,山下拓巳,21,52,6.74,曇り,北,1,1
2025-03-11,6,7,3,2,5289,佃來紀,50,54,6.78,曇り,北,1,1
2025-03-11,6,7,4,6,5224,西岡顕心,39,49,6.77,曇り,北,1,1
2025-03-11,6,7,5,3,5240,高橋龍治,22,10,6.86,曇り,北,1,1
2025-03-11,6,7,6,5,5098,大江純,49,13,6.81,曇り,北,1,1
2025-03-11,6,8,1,1,5145,島川海輝,48,16,6.71,雨,北西,1,1
2025-03-11,6,8,2,4,5196,鰐部太空海,36,11,6.65,雨,北西,1,1
2025-03-11,6,8,3,5,5247,大森翼,34,6,6.75,雨,北西,1,1
2025-03-11,6,8,4,2,5150,坂本雄紀,26,23,6.71,雨,北西,1,1
2025-03-11,6,8,5,3,5307,富永夏哉人,30,7,6.68,雨,北西,1,1
2025-03-11,6,8,6,6,5343,小林礼央,7,56,6.77,雨,北西,1,1
2025-03-11,6,9,1,1,5136,濱野斗馬,63,8,6.69,曇り,東,1,1
2025-03-11,6,9,2,3,5253,藤井太雅,4,50,6.77,曇り,東,1,1
2025-03-11,6,9,3,4,5082,一色凌雅,55,35,6.79,曇り,東,1,1
2025-03-11,6,9,4,6,5137,川原涼,33,17,6.73,曇り,東,1,1
2025-03-11,6,9,5,2,5238,笹木香吾,6,19,6.78,曇り,東,1,1
2025-03-11,6,9,6,5,5154,村松栄太,56,25,6.74,曇り,東,1,1
2025-03-11,6,10,1,1,5110,杉山喜一,15,26,6.84,曇り,東,1,1
2025-03-11,6,10,2,2,5104,山田丈,59,4,6.7,曇り,東,1,1
2025-03-11,6,10,3,4,5135,仲航太,19,5,6.71,曇り,東,1,1
2025-03-11,6,10,4,3,5089,前田翔,40,41,6.79,曇り,東,1,1
2025-03-11,6,10,5,5,5276,大島隆乃介,60,58,6.81,曇り,東,1,1
2025-03-11,6,10,6,6,5246,楠将太郎,37,53,6.83,曇り,東,1,1
2025-03-11,6,11,1,1,5224,西岡顕心,39,49,6.79,曇り,北東,1,1
2025-03-11,6,11,2,2,5161,登玉隼百,53,27,6.83,曇り,北東,1,1
2025-03-11,6,11,3,5,5102,原田雄次,35,3,6.88,曇り,北東,1,1
2025-03-11,6,11,4,3,5127,沼田大都,2,14,6.76,曇り,北東,1,1
2025-03-11,6,11,5,4,5145,島川海輝,48,16,6.85,曇り,北東,1,1
2025-03-11,6,11,6,6,5226,藤田俊祐,24,40,6.8,曇り,北東,1,1
2025-03-11,6,12,1,1,5191,飛田江己,62,61,6.62,曇り,北東,1,1
2025-03-11,6,12,2,5,5084,末永和也,38,44,6.75,曇り,北東,1,1
2025-03-11,6,12,3,2,5026,安河内健,17,60,6.83,曇り,北東,1,1
2025-03-11,6,12,4,6,5158,宮脇遼太,28,12,6.73,曇り,北東,1,1
2025-03-11,6,12,5,3,5043,中村日向,54,39,6.71,曇り,北東,1,1
2025-03-11,6,12,6,4,4985,井本昌也,1,15,6.8,曇り,北東,1,1
2025-03-14,1,1,1,1,3509,道上千夏,66,64,6.87,晴,北西,2,2
2025-03-14,1,1,2,2,4094,中島真二,13,32,6.95,晴,北西,2,2
2025-03-14,1,1,3,5,4054,福嶋智之,16,13,6.94,晴,北西,2,2
2025-03-14,1,1,4,3,4300,加藤綾,25,53,6.84,晴,北西,2,2
2025-03-14,1,1,5,4,5296,永田楽,20,11,6.87,晴,北西,2,2
2025-03-14,1,1,6,6,3430,角浜修,45,66,6.91,晴,北西,2,2
2025-03-14,1,2,1,1,3539,金子順一,44,4,6.82,晴,北西,2,2
2025-03-14,1,2,2,2,4163,山崎裕司,32,31,6.8,晴,北西,2,2
2025-03-14,1,2,3,3,4536,喜井つかさ,18,48,6.88,晴,北西,2,2
2025-03-14,1,2,4,4,3482,金子猛志,65,57,6.82,晴,北西,2,2
2025-03-14,1,2,5,5,4693,松下誉士,5,24,6.82,晴,北西,2,2
