開催日,日目,レース,3連単,3連単オッズ,予測オッズ,予測誤差
2024-08-31,5,3,1-5-2,16.7,60.084656369470565,43.38465636947056
2024-08-31,5,5,1-4-2,14.0,56.3933151676102,42.3933151676102
2024-08-31,5,7,1-2-4,14.2,45.307951358784166,31.107951358784167
2024-08-31,5,10,1-3-4,16.3,50.06451167308313,33.764511673083135
2024-08-31,5,11,1-6-4,86.5,130.18002789157745,43.68002789157745
2024-08-31,5,12,1-2-6,36.5,74.6333482216805,38.13334822168051
2024-09-01,6,1,1-5-4,22.0,64.6706920965204,42.6706920965204
2024-09-01,6,2,1-3-2,12.4,30.883757624078125,18.483757624078123
2024-09-01,6,4,1-2-3,12.0,42.026958095076374,30.026958095076374
2024-09-01,6,5,1-4-5,13.8,66.86080549122867,53.06080549122868
2024-09-01,6,6,1-5-2,18.6,75.5512617273572,56.9512617273572
2024-09-01,6,8,1-4-6,25.4,82.26474212649049,56.86474212649049
2024-09-01,6,9,1-2-3,10.9,44.627434685473474,33.727434685473476
2024-09-01,6,10,1-4-3,21.5,64.60356826712344,43.103568267123435
2024-09-01,6,11,1-2-4,11.6,47.48422704257723,35.88422704257723
2024-09-05,1,3,1-2-6,70.9,68.3338794100489,-2.5661205899511117
2024-09-05,1,5,1-3-2,39.2,43.11298417228129,3.912984172281284
2024-09-05,1,6,1-2-5,110.5,48.2847730889962,-62.2152269110038
2024-09-05,1,8,1-3-4,9.2,48.37895520029463,39.178955200294624
2024-09-05,1,9,1-3-4,6.9,48.23178546358529,41.33178546358529
2024-09-05,1,10,1-2-6,7.3,67.85613515028002,60.55613515028003
2024-09-05,1,11,1-2-3,14.9,44.26906236264582,29.36906236264582
2024-09-05,1,12,1-3-2,9.5,53.08066437587924,43.58066437587924
2024-09-06,2,1,1-3-2,32.3,38.77520889179804,6.47520889179804
2024-09-06,2,3,1-2-6,51.6,70.65681593338384,19.056815933383838
2024-09-06,2,6,1-3-4,5.2,44.56231137259179,39.36231137259179
2024-09-06,2,8,1-2-5,28.3,56.579886820712915,28.279886820712914
2024-09-06,2,9,1-4-2,5.8,59.678314750993245,53.87831475099325
2024-09-06,2,10,1-5-6,17.1,89.45227118028492,72.35227118028493
2024-09-06,2,12,1-2-5,7.0,49.693719184141784,42.693719184141784
2024-09-07,3,2,1-2-3,11.3,28.005370064523177,16.705370064523176
2024-09-07,3,4,1-4-6,34.2,84.32939258345813,50.12939258345813
2024-09-07,3,5,1-5-4,54.6,82.92924936901849,28.32924936901849
2024-09-07,3,7,1-2-3,8.6,48.997217803064196,40.397217803064194
2024-09-07,3,8,1-4-5,10.8,71.76435682805767,60.964356828057674
2024-09-07,3,9,1-3-2,57.8,49.5379412986923,-8.262058701307694
2024-09-07,3,10,1-2-6,28.3,63.21002773792961,34.91002773792961
2024-09-07,3,12,1-5-6,14.7,83.58790481690932,68.88790481690931
2024-09-08,4,1,1-3-2,10.5,37.62214710957824,27.122147109578243
2024-09-08,4,2,1-5-3,120.7,67.80943371543785,-52.890566284562155
2024-09-08,4,4,1-6-4,51.5,120.42285796137911,68.92285796137911
2024-09-08,4,6,1-2-3,10.4,41.36641960168251,30.96641960168251
2024-09-08,4,7,1-6-2,9.1,129.88993850995107,120.78993850995107
2024-09-08,4,8,1-4-3,9.1,55.60896407830678,46.508964078306775
2024-09-08,4,10,1-2-4,6.0,46.86476554118076,40.86476554118076
2024-09-08,4,11,1-2-3,6.3,47.10708321394252,40.807083213942526
2024-09-09,5,3,1-2-4,9.1,45.481527443997024,36.38152744399702
2024-09-09,5,6,1-4-5,11.3,65.8054895896849,54.5054895896849
2024-09-09,5,8,1-2-4,3.9,40.99952162626338,37.09952162626338
2024-09-09,5,9,1-3-2,6.4,44.51732793038378,38.11732793038378
2024-09-09,5,11,1-3-2,6.1,50.91778028438441,44.81778028438441
2024-09-09,5,12,1-2-3,8.0,50.4035888545004,42.4035888545004
2024-09-12,1,1,1-2-6,27.3,48.0170076892219,20.717007689221898
2024-09-12,1,2,1-6-3,12.4,98.26114199103903,85.86114199103902
2024-09-12,1,9,1-5-2,18.0,78.08237298353858,60.082372983538576
2024-09-12,1,11,1-2-3,5.7,52.45633054517252,46.75633054517252
2024-09-12,1,12,1-4-3,16.5,64.51187464856024,48.01187464856024
2024-09-13,2,4,1-4-3,20.6,64.60765436602914,44.007654366029136
2024-09-13,2,8,1-2-3,7.3,43.45563052308041,36.15563052308041
2024-09-13,2,12,1-3-6,38.1,82.74581413676015,44.645814136760144
2024-09-14,3,3,1-5-3,15.2,69.89207773494783,54.69207773494783
2024-09-14,3,5,1-6-5,43.4,127.2979933515842,83.8979933515842
2024-09-14,3,7,1-2-4,58.4,47.6299303357845,-10.770069664215498
2024-09-14,3,10,1-2-6,6.3,63.35590963231964,57.05590963231964
2024-09-14,3,11,1-2-4,11.1,44.423396452765125,33.323396452765124
2024-09-15,4,3,1-2-3,8.1,49.785414678383326,41.685414678383324
2024-09-15,4,4,1-2-4,38.6,40.700430855437595,2.100430855437594
2024-09-15,4,5,1-2-5,43.8,52.89690344342863,9.09690344342863
2024-09-15,4,10,1-6-2,17.4,143.57812879235777,126.17812879235777
2024-09-15,4,12,1-2-5,5.8,48.17310654574536,42.373106545745365
2024-09-16,5,1,1-3-6,13.6,50.59488325039473,36.99488325039473
2024-09-16,5,2,1-2-3,27.1,30.348081559681642,3.2480815596816406
2024-09-16,5,3,1-3-4,26.1,49.426552045016045,23.326552045016044
2024-09-16,5,5,1-2-3,14.8,51.85718888401067,37.05718888401067
2024-09-16,5,7,1-2-4,6.8,46.509663007703985,39.70966300770399
2024-09-16,5,8,1-3-4,5.6,41.360355540863885,35.760355540863884
2024-09-16,5,10,1-6-4,43.5,139.24217033437583,95.74217033437583
2024-09-16,5,11,1-2-3,4.5,50.392365009019166,45.892365009019166
2024-09-16,5,12,1-6-4,12.9,143.15061056084278,130.25061056084277
2024-09-17,6,1,1-4-5,32.2,46.99250782171525,14.792507821715247
2024-09-17,6,3,1-2-3,33.9,42.19046560241901,8.290465602419012
2024-09-17,6,5,1-2-3,12.1,39.9651924280831,27.8651924280831
2024-09-17,6,6,1-4-2,15.9,60.47803392537162,44.57803392537162
2024-09-17,6,9,1-3-4,9.8,44.71952481348011,34.91952481348011
2024-09-17,6,12,1-5-3,109.6,76.60691657215986,-32.99308342784013
2024-09-26,1,1,1-2-3,17.9,28.34265535271865,10.442655352718653
2024-09-26,1,4,1-2-3,34.1,46.33186938696277,12.23186938696277
2024-09-26,1,6,1-3-4,5.3,40.997190598739046,35.69719059873905
2024-09-26,1,7,1-5-6,11.3,92.4612110429513,81.16121104295131
2024-09-26,1,10,1-3-5,15.9,52.636635428251715,36.73663542825172
2024-09-26,1,11,1-2-4,14.8,46.29445257008259,31.49445257008259
2024-09-26,1,12,1-3-2,11.1,54.06094261648581,42.96094261648581
2024-09-27,2,5,1-6-3,311.1,134.6522081397396,-176.44779186026042
2024-09-27,2,7,1-5-6,8.8,76.75488113375249,67.9548811337525
2024-09-27,2,10,1-3-2,7.9,52.00063374894943,44.100633748949434
2024-09-28,3,5,1-2-5,10.4,55.65287678366372,45.25287678366372
2024-09-28,3,6,1-3-4,4.8,41.76880786191457,36.96880786191457
2024-09-28,3,9,1-4-3,20.1,55.01411294524786,34.91411294524786
2024-09-28,3,11,1-4-3,15.8,62.1100646671678,46.310064667167794
2024-09-28,3,12,1-2-6,19.8,73.57696535937566,53.776965359375666
2024-09-29,4,1,1-3-2,18.7,29.43068165635884,10.73068165635884
2024-09-29,4,2,1-3-6,13.8,53.739858929962885,39.93985892996288
2024-09-29,4,3,1-5-6,19.0,80.40033281741383,61.400332817413826
2024-09-29,4,5,1-6-3,19.0,139.0675734981119,120.0675734981119
2024-09-29,4,7,1-3-6,9.6,76.01700897660562,66.41700897660563
2024-09-29,4,8,1-3-4,8.6,53.108582952636105,44.508582952636104
2024-09-29,4,10,1-2-3,5.6,45.262717146290726,39.662717146290724
2024-09-29,4,12,1-6-3,61.5,132.5996359516077,71.0996359516077
2024-09-30,5,1,1-2-5,22.5,35.123051507796184,12.623051507796184
2024-09-30,5,2,1-5-4,35.9,68.06533796494348,32.16533796494348
2024-09-30,5,3,1-2-4,20.1,41.49678925065216,21.396789250652155
2024-09-30,5,7,1-6-3,28.3,126.8560341535851,98.5560341535851
2024-09-30,5,8,1-2-6,26.1,68.98375438569346,42.88375438569346
2024-09-30,5,10,1-4-5,64.3,60.19948408256563,-4.100515917434365
2024-09-30,5,11,1-2-5,6.0,49.614159360595515,43.614159360595515
2024-09-30,5,12,1-6-5,105.2,129.09433784603726,23.89433784603726
2024-10-05,1,4,1-2-5,9.1,40.311915421335826,31.211915421335824
2024-10-05,1,5,1-2-4,11.2,39.615670891712774,28.415670891712775
2024-10-05,1,6,1-4-2,13.6,65.0631204033675,51.463120403367505
2024-10-05,1,7,1-2-6,26.7,66.07494492093859,39.37494492093859
2024-10-05,1,12,1-4-5,31.8,72.07783506458762,40.27783506458762
2024-10-06,2,8,1-6-2,169.8,137.81029575917825,-31.989704240821766
2024-10-06,2,10,1-5-3,26.2,83.23313516480759,57.03313516480759
2024-10-06,2,11,1-3-6,17.1,64.14859724411991,47.04859724411991
2024-10-07,3,1,1-5-2,16.4,54.897340852417365,38.497340852417366
2024-10-07,3,5,1-3-2,28.9,49.766243494259186,20.866243494259187
2024-10-07,3,9,1-5-2,33.2,90.05862456294682,56.858624562946815
2024-10-07,3,10,1-4-5,7.9,55.0305923055842,47.1305923055842
2024-10-08,4,2,1-5-4,21.1,55.29732680437316,34.197326804373155
2024-10-08,4,6,1-3-6,19.0,75.5676736529129,56.5676736529129
2024-10-08,4,8,1-2-4,3.9,38.67830656298396,34.778306562983964
2024-10-08,4,9,1-3-5,9.3,55.840975858201595,46.54097585820159
2024-10-08,4,10,1-2-3,5.3,39.39970099685227,34.09970099685227
2024-10-08,4,11,1-2-3,5.6,43.46760772509613,37.86760772509613
2024-10-08,4,12,1-4-6,54.8,83.11607851059571,28.316078510595716
2024-10-09,5,4,1-3-4,8.4,47.64784524462941,39.24784524462941
2024-10-09,5,6,1-4-3,12.8,67.5257645039303,54.72576450393031
2024-10-09,5,7,1-3-6,27.4,77.45597083818684,50.055970838186845
2024-10-09,5,8,1-2-5,36.8,51.61898887087744,14.81898887087744
2024-10-09,5,11,1-5-2,39.4,83.25821927613592,43.85821927613592
2024-10-09,5,12,1-3-6,33.4,73.77392751713369,40.37392751713369
2024-10-12,1,6,1-2-4,37.8,52.622918022098155,14.822918022098158
2024-10-12,1,7,1-2-5,12.5,52.7061922721484,40.2061922721484
2024-10-12,1,8,1-4-2,6.4,55.42901653784491,49.02901653784491
2024-10-12,1,9,1-6-3,125.4,131.21777265790837,5.817772657908364
2024-10-12,1,10,1-3-2,8.0,43.041586341214796,35.041586341214796
2024-10-12,1,11,1-3-5,13.2,46.39830514741091,33.198305147410906
2024-10-12,1,12,1-3-4,19.1,55.61621406483608,36.51621406483608
2024-10-13,2,2,1-2-6,70.4,57.43651808219177,-12.963481917808238
2024-10-13,2,3,1-6-2,63.1,120.5306103935848,57.43061039358479
2024-10-13,2,7,1-4-6,54.8,82.4149435404438,27.614943540443804
2024-10-13,2,8,1-6-4,23.9,118.85053274717123,94.95053274717122
2024-10-13,2,9,1-2-3,7.9,46.27531502911945,38.37531502911945
2024-10-13,2,11,1-3-5,16.1,48.50900506208491,32.40900506208491
2024-10-14,3,1,1-4-2,15.6,35.8829855106666,20.2829855106666
2024-10-14,3,8,1-4-2,6.1,53.75307095793316,47.65307095793316
2024-10-14,3,9,1-3-2,12.9,46.04671729428246,33.14671729428246
2024-10-14,3,11,1-3-2,8.8,42.05912213421109,33.25912213421108
2024-10-14,3,12,1-6-5,121.1,134.35350033090197,13.253500330901971
2024-10-15,4,1,1-4-5,36.6,46.99061097307547,10.390610973075468
2024-10-15,4,6,1-6-4,101.3,145.26514309646257,43.96514309646257
2024-10-15,4,8,1-4-2,6.1,53.91230201084424,47.81230201084424
2024-10-15,4,10,1-3-5,35.7,51.89802845298849,16.19802845298849
2024-10-15,4,12,1-4-3,15.1,57.73421564441747,42.634215644417466
2024-10-16,5,2,1-3-2,7.5,30.995850086379903,23.495850086379903
2024-10-16,5,4,1-6-5,16.9,132.4291092669694,115.52910926696939
2024-10-16,5,6,1-3-4,4.2,42.3132079096469,38.113207909646896
2024-10-16,5,8,1-2-4,5.2,41.3693263678502,36.169326367850196
2024-10-16,5,9,1-3-4,11.6,47.28794315310791,35.68794315310791
2024-10-16,5,10,1-3-6,35.2,71.30741466370068,36.10741466370068
2024-10-16,5,11,1-2-3,9.8,41.41338222168193,31.613382221681928
2024-10-16,5,12,1-3-6,32.4,78.12915022818501,45.72915022818501
2024-10-17,6,1,1-4-3,28.1,40.18969452321152,12.08969452321152
2024-10-17,6,2,1-2-4,7.0,30.764751298307527,23.764751298307527
2024-10-17,6,3,1-6-2,193.0,134.32253115643923,-58.677468843560774
2024-10-17,6,5,1-2-3,16.7,51.6099715692381,34.909971569238095
2024-10-17,6,6,1-3-2,8.2,46.42206436700255,38.222064367002545
2024-10-17,6,8,1-3-2,9.2,43.19518767318938,33.99518767318938
2024-10-21,1,6,1-2-4,21.3,51.51610447411757,30.216104474117568
2024-10-21,1,7,1-2-3,26.1,48.559222243076135,22.459222243076134
2024-10-21,1,8,1-2-5,11.7,48.385624059244854,36.68562405924486
2024-10-21,1,11,1-5-3,21.6,63.02825871422944,41.428258714229436
2024-10-21,1,12,1-4-6,13.6,83.8589189665552,70.2589189665552
2024-10-22,2,3,1-3-2,15.5,38.564937458500275,23.064937458500275
2024-10-22,2,6,1-3-4,4.4,42.77667561476312,38.37667561476312
2024-10-22,2,9,1-5-6,130.5,94.20824203514877,-36.29175796485123
2024-10-22,2,11,1-2-3,7.7,46.22615175617538,38.52615175617538
2024-10-22,2,12,1-2-3,9.0,43.385310919946,34.385310919946
2024-10-23,3,3,1-3-2,8.8,45.735780704730246,36.93578070473025
2024-10-23,3,7,1-5-2,75.9,80.5410207901966,4.641020790196592
2024-10-23,3,8,1-2-4,3.4,41.388343468693364,37.988343468693365
2024-10-23,3,9,1-3-4,10.6,48.1046328486894,37.5046328486894
2024-10-23,3,10,1-4-3,40.9,64.6900536942662,23.7900536942662
2024-10-23,3,11,1-2-5,6.4,49.76546403287807,43.36546403287807
2024-10-23,3,12,1-3-6,20.8,71.38840999777877,50.58840999777877
2024-10-24,4,1,1-2-4,17.8,35.87223594547635,18.072235945476347
2024-10-24,4,2,1-6-5,661.4,113.30166531377975,-548.0983346862203
2024-10-24,4,3,1-3-6,79.6,71.61929986300936,-7.9807001369906345
2024-10-24,4,5,1-3-2,32.9,54.24669363272708,21.34669363272708
2024-10-24,4,8,1-5-2,39.1,77.32887702680529,38.228877026805286
2024-10-24,4,12,1-2-4,12.8,45.95909621799541,33.15909621799541
2024-10-25,5,2,1-3-2,19.5,28.142974805173758,8.642974805173758
2024-10-25,5,3,1-2-3,10.3,49.26150354335664,38.96150354335664
2024-10-25,5,5,1-6-3,13.8,119.8355794240745,106.0355794240745
2024-10-25,5,6,1-3-2,14.6,54.30421113275796,39.70421113275796
2024-10-25,5,8,1-4-6,27.4,85.49433131223438,58.09433131223438
2024-10-25,5,9,1-3-2,8.4,52.806656114918006,44.40665611491801
2024-10-25,5,10,1-4-3,13.6,54.830539191094445,41.230539191094444
2024-10-25,5,11,1-6-2,40.7,119.15104652535358,78.45104652535358
2024-10-25,5,12,1-6-2,19.0,125.71251537315442,106.71251537315442
2024-10-26,6,2,1-3-2,40.2,30.823416100015983,-9.37658389998402
2024-10-26,6,3,1-5-4,34.5,75.56822993887243,41.068229938872435
2024-10-26,6,5,1-4-6,9.0,82.71237751707983,73.71237751707983
2024-10-26,6,7,1-5-4,9.9,80.4629669775901,70.5629669775901
2024-10-26,6,8,1-4-2,6.6,60.26411593175295,53.664115931752946
2024-10-26,6,9,1-2-3,5.5,42.334137991638926,36.834137991638926
2024-10-26,6,10,1-3-4,5.9,45.01178863035159,39.11178863035159
2024-10-26,6,12,1-2-4,4.9,44.66985619825449,39.769856198254494
2024-10-27,7,1,1-4-3,16.3,39.77065423269509,23.470654232695086
2024-10-27,7,3,1-2-4,19.4,43.962343055932834,24.562343055932836
2024-10-27,7,4,1-2-3,12.7,44.74620428622586,32.04620428622586
2024-10-27,7,7,1-2-6,4.5,75.58802844413454,71.08802844413454
2024-10-27,7,8,1-2-5,19.3,46.28534022818981,26.98534022818981
2024-10-27,7,9,1-6-4,62.0,123.70196048091925,61.701960480919254
2024-10-27,7,11,1-2-5,16.9,51.76164689184322,34.86164689184322
2024-10-27,7,12,1-4-3,17.4,63.599715801463944,46.199715801463945
2024-10-31,1,3,1-4-2,55.7,50.709825821345234,-4.990174178654769
2024-10-31,1,6,1-3-2,12.2,47.27815049629794,35.07815049629794
2024-10-31,1,9,1-2-3,7.8,42.85111418429566,35.05111418429566
2024-10-31,1,10,1-2-3,4.4,42.90255464431073,38.502554644310734
2024-10-31,1,12,1-3-2,12.4,48.38872491385877,35.988724913858775
2024-11-01,2,1,1-3-4,11.3,28.095622097694967,16.795622097694967
2024-11-01,2,6,1-2-4,17.3,46.27495326281937,28.974953262819373
2024-11-01,2,7,1-3-5,36.2,54.929609198777136,18.729609198777133
2024-11-01,2,11,1-2-4,6.1,50.06896864155548,43.96896864155548
2024-11-01,2,12,1-2-3,7.1,45.00199379237542,37.90199379237542
2024-11-02,3,2,1-2-5,15.4,35.37052019971522,19.970520199715224
2024-11-02,3,4,1-2-4,7.0,40.92935523308872,33.92935523308872
2024-11-02,3,5,1-2-4,13.4,45.01816289158691,31.618162891586913
2024-11-02,3,6,1-3-4,5.0,44.57501499815376,39.57501499815376
2024-11-02,3,7,1-3-2,20.3,59.100605807604914,38.80060580760491
2024-11-02,3,8,1-5-2,49.2,74.05503835408379,24.85503835408379
2024-11-02,3,9,1-3-2,28.3,51.79543059965498,23.495430599654977
2024-11-02,3,10,1-3-5,10.7,49.367521156068804,38.6675211560688
2024-11-02,3,11,1-6-2,11.4,122.56563372848889,111.16563372848888
2024-11-03,4,3,1-6-3,56.0,135.99248919877434,79.99248919877434
2024-11-03,4,7,1-4-3,6.8,69.56015029187965,62.760150291879654
2024-11-03,4,10,1-2-3,4.8,45.641973626345205,40.84197362634521
2024-11-03,4,11,1-2-4,8.1,46.38609864178146,38.28609864178146
2024-11-03,4,12,1-4-3,21.8,63.14059269792359,41.34059269792358
2024-11-04,5,2,1-3-2,6.0,30.0189591743104,24.0189591743104
2024-11-04,5,3,1-2-6,23.5,61.86770855751282,38.36770855751282
2024-11-04,5,7,1-3-5,9.8,52.55146288695385,42.751462886953846
2024-11-04,5,8,1-2-3,4.7,42.93122509161717,38.23122509161717
2024-11-04,5,9,1-4-5,21.2,68.26763507835942,47.067635078359416
2024-11-04,5,10,1-2-4,6.0,40.73490822226665,34.73490822226665
2024-11-04,5,11,1-3-4,6.2,44.55137625070107,38.351376250701065
2024-11-04,5,12,1-2-3,6.1,41.08759879542923,34.98759879542923
2024-11-09,1,1,1-2-6,15.5,42.55059130775994,27.050591307759937
2024-11-09,1,5,1-2-3,11.7,43.56796524976973,31.86796524976973
2024-11-09,1,7,1-3-4,7.9,43.96697762649354,36.06697762649354
2024-11-09,1,8,1-2-3,12.2,43.21380461229617,31.013804612296173
2024-11-09,1,9,1-3-2,28.0,55.16017364369304,27.160173643693042
2024-11-09,1,10,1-3-5,12.1,57.406389127194466,45.306389127194464
2024-11-09,1,12,1-2-4,9.3,44.60901361137968,35.30901361137968
2024-11-10,2,2,1-5-3,50.8,53.046077110979084,2.246077110979087
2024-11-10,2,3,1-4-3,30.2,56.14596844151463,25.945968441514633
2024-11-10,2,6,1-6-2,16.0,135.82306397444407,119.82306397444407
2024-11-10,2,7,1-2-3,10.2,48.21111768872468,38.01111768872468
2024-11-10,2,8,1-3-4,13.4,50.92814958716311,37.528149587163114
2024-11-10,2,9,1-2-4,12.8,50.169584889786854,37.36958488978685
2024-11-10,2,10,1-3-2,6.0,56.98976553145903,50.98976553145903
2024-11-10,2,12,1-3-2,10.1,46.0609455775534,35.960945577553396
2024-11-11,3,1,1-3-4,9.9,30.139182836908187,20.239182836908185
2024-11-11,3,2,1-2-3,14.3,29.679475708208347,15.379475708208346
2024-11-11,3,3,1-6-2,58.8,137.70686032229005,78.90686032229006
2024-11-11,3,4,1-3-6,30.8,78.81966484067308,48.01966484067309
2024-11-11,3,7,1-3-4,35.7,56.63380732257899,20.933807322578986
2024-11-11,3,8,1-2-3,8.4,40.57731091172955,32.17731091172955
2024-11-11,3,9,1-3-2,11.7,50.84099049204715,39.14099049204715
2024-11-11,3,11,1-4-3,9.6,60.00308009647699,50.40308009647699
2024-11-11,3,12,1-3-4,13.2,45.73111324497127,32.531113244971266
2024-11-12,4,3,1-6-2,25.9,128.74363268152428,102.84363268152427
2024-11-12,4,5,1-2-5,18.9,45.52537886782983,26.62537886782983
2024-11-12,4,8,1-2-3,8.9,38.50626272592781,29.606262725927813
2024-11-12,4,9,1-2-5,17.5,46.725555752504135,29.225555752504135
2024-11-12,4,11,1-2-4,22.2,47.2878707175062,25.087870717506203
2024-11-12,4,12,1-3-4,9.4,48.457793963148255,39.05779396314826
2024-11-13,5,1,1-4-6,24.4,50.87790932846573,26.477909328465735
2024-11-13,5,2,1-2-3,6.7,27.735709966504285,21.035709966504285
2024-11-13,5,3,1-2-4,9.7,38.70384448626865,29.00384448626865
2024-11-13,5,4,1-4-2,13.8,56.269637542475394,42.4696375424754
2024-11-13,5,6,1-5-2,41.1,76.25100448877053,35.15100448877053
2024-11-13,5,7,1-2-3,12.7,48.975153742873374,36.27515374287337
2024-11-13,5,8,1-3-4,8.7,43.74674913168697,35.046749131686965
2024-11-13,5,9,1-2-4,6.5,41.98151497391217,35.48151497391217
2024-11-13,5,10,1-2-3,9.8,43.2435222483012,33.44352224830119
2024-11-13,5,12,1-3-6,43.0,67.92749827254646,24.92749827254646
2024-11-14,6,2,1-2-6,24.0,45.31298512209001,21.312985122090012
2024-11-14,6,3,1-5-3,49.5,65.34735279565089,15.847352795650892
2024-11-14,6,5,1-6-4,138.0,142.43414263420823,4.434142634208229
2024-11-14,6,7,1-2-3,9.0,45.18210340095732,36.18210340095732
2024-11-14,6,8,1-6-5,60.0,146.93795536174161,86.93795536174161
2024-11-14,6,9,1-4-6,14.6,82.74420379138652,68.14420379138653
2024-11-14,6,10,1-3-5,15.7,52.073556654281575,36.37355665428157
2024-11-14,6,12,1-2-6,45.9,69.97125922876921,24.071259228769215
2024-11-23,1,1,1-2-6,28.9,48.11263701141622,19.21263701141622
2024-11-23,1,6,1-2-4,38.3,47.58427404709961,9.284274047099615
2024-11-23,1,7,1-3-6,18.4,67.38040172579115,48.98040172579115
2024-11-23,1,9,1-2-3,19.9,51.13089599292099,31.230895992920992
2024-11-23,1,10,1-3-4,28.8,42.649216646614974,13.849216646614973
2024-11-23,1,12,1-2-5,9.4,49.73233605275858,40.332336052758585
2024-11-24,2,1,1-4-6,17.9,59.655051857280334,41.755051857280336
2024-11-24,2,6,1-3-2,11.9,50.21219836382022,38.31219836382022
2024-11-24,2,7,1-4-2,13.5,60.36308268261548,46.86308268261548
2024-11-24,2,8,1-2-4,4.2,48.68519810693106,44.48519810693106
2024-11-24,2,9,1-4-6,67.9,86.1245783436518,18.2245783436518
2024-11-24,2,10,1-2-4,13.8,42.1182280541236,28.318228054123598
2024-11-24,2,12,1-2-3,17.2,57.03194709206581,39.83194709206582
2024-11-25,3,2,1-3-4,17.7,29.522771516764404,11.822771516764405
2024-11-25,3,4,1-4-2,38.7,55.51267795350741,16.81267795350741
2024-11-25,3,8,1-4-2,7.2,65.52849717479654,58.32849717479654
2024-11-25,3,10,1-5-3,19.3,82.68250143663352,63.38250143663352
2024-11-25,3,11,1-2-3,8.0,47.25942974604361,39.25942974604361
2024-11-25,3,12,1-4-3,9.2,63.49905181799986,54.29905181799987
2024-11-26,4,1,1-2-5,14.8,36.65614683156973,21.856146831569728
2024-11-26,4,7,1-2-3,3.8,47.534194429937074,43.73419442993708
2024-11-26,4,8,1-2-4,3.5,42.517748250337775,39.017748250337775
2024-11-26,4,9,1-3-2,12.6,56.60051837216196,44.000518372161956
2024-11-26,4,10,1-3-2,19.6,49.79177458043131,30.191774580431307
2024-11-26,4,11,1-3-5,18.5,56.113701207754424,37.613701207754424
2024-11-26,4,12,1-3-5,8.9,56.518224472277595,47.618224472277596
2024-11-27,5,1,1-5-3,41.6,58.60162451289893,17.00162451289893
2024-11-27,5,7,1-4-2,16.9,62.3038094840599,45.4038094840599
2024-11-27,5,8,1-2-3,4.5,47.47662746015685,42.97662746015685
2024-11-27,5,9,1-3-5,23.4,57.93542088941031,34.53542088941031
2024-11-27,5,11,1-4-6,77.5,95.54395315411341,18.04395315411341
2024-11-28,6,1,1-2-6,16.9,52.10890058124312,35.20890058124312
2024-11-28,6,3,1-2-6,17.1,60.02590238502882,42.92590238502882
2024-11-28,6,5,1-6-2,35.2,134.6566787359154,99.45667873591539
2024-11-28,6,7,1-4-2,28.3,55.91534926371688,27.615349263716876
2024-11-28,6,8,1-2-4,5.3,49.84194930856886,44.54194930856886
2024-11-28,6,11,1-3-2,6.6,46.311705526983495,39.71170552698349
2024-11-28,6,12,1-2-3,8.8,41.97087323677444,33.17087323677444
2024-11-29,7,1,1-4-5,27.4,46.3696981976479,18.9696981976479
2024-11-29,7,4,1-3-4,10.8,40.42060330729091,29.62060330729091
2024-11-29,7,6,1-3-4,6.7,46.613826149068466,39.91382614906846
2024-11-29,7,7,1-3-6,9.1,72.65641430146236,63.55641430146236
2024-11-29,7,10,1-4-6,22.1,74.62103774117874,52.52103774117874
2024-11-29,7,12,1-3-2,12.1,48.18241161679135,36.08241161679135
2024-12-02,1,1,1-3-2,11.2,33.189735296956634,21.989735296956635
2024-12-02,1,2,1-5-2,66.2,56.77348535293204,-9.426514647067961
2024-12-02,1,6,1-4-2,7.5,54.29969913642646,46.79969913642646
2024-12-02,1,7,1-3-5,30.0,45.84861682372195,15.848616823721947
2024-12-02,1,8,1-3-2,6.7,43.38530714703739,36.685307147037385
2024-12-03,2,2,1-3-2,8.7,30.497740295464844,21.797740295464845
2024-12-03,2,7,1-3-6,20.6,67.4546158553849,46.8546158553849
2024-12-03,2,9,1-2-6,12.3,70.01917447657607,57.71917447657607
2024-12-03,2,10,1-2-4,3.8,40.512278737150844,36.71227873715085
2024-12-03,2,11,1-3-2,14.6,58.16177542400068,43.56177542400068
2024-12-03,2,12,1-3-2,8.3,45.88255120662297,37.582551206622966
2024-12-04,3,1,1-4-2,24.7,42.5303388163787,17.830338816378703
2024-12-05,4,3,1-5-3,138.9,84.01394917689929,-54.88605082310072
2024-12-05,4,7,1-3-5,117.3,47.50275604095918,-69.79724395904083
2024-12-05,4,10,1-2-3,13.2,44.43029884222616,31.23029884222616
2024-12-05,4,11,1-4-3,17.6,58.49763107524874,40.89763107524874
2024-12-06,5,1,1-3-6,21.5,54.45747826409469,32.95747826409469
2024-12-06,5,3,1-6-2,6.9,113.43252875476549,106.53252875476548
2024-12-06,5,5,1-4-3,13.4,50.38947657358017,36.98947657358017
2024-12-06,5,8,1-3-4,17.5,50.61142924284995,33.11142924284995
2024-12-06,5,9,1-3-2,8.3,47.99594200585847,39.69594200585847
2024-12-06,5,10,1-5-2,14.7,82.75817605047193,68.05817605047193
2024-12-07,6,1,1-6-3,52.6,101.81128244115021,49.21128244115021
2024-12-07,6,2,1-2-4,5.9,30.63560150220748,24.73560150220748
2024-12-07,6,3,1-2-4,25.3,48.65341143863117,23.353411438631166
2024-12-07,6,11,1-3-4,11.8,52.76697446221749,40.96697446221749
