開催日,日目,レース,開催日,着,P(1号艇1着),予測,actual_boat1_win,的中
2025-11-16,1,11,2025-11-16,2,0.7144325682570993,1,0,False
2025-11-17,2,1,2025-11-17,5,0.3027241698620724,0,0,True
2025-11-17,2,2,2025-11-17,2,0.6779897486080089,1,0,False
2025-11-17,2,3,2025-11-17,2,0.08502565379612277,0,0,True
2025-11-17,2,4,2025-11-17,5,0.32073744370947804,0,0,True
2025-11-17,2,5,2025-11-17,1,0.5538551340010848,1,1,True
2025-11-17,2,6,2025-11-17,2,0.16005870104380712,0,0,True
2025-11-17,2,7,2025-11-17,1,0.7256177411541754,1,1,True
2025-11-17,2,8,2025-11-17,1,0.5604945091584715,1,1,True
2025-11-17,2,9,2025-11-17,1,0.2370044667767089,0,1,False
2025-11-17,2,10,2025-11-17,6,0.4811201283197543,0,0,True
2025-11-17,2,11,2025-11-17,2,0.8435504231794618,1,0,False
2025-11-17,2,12,2025-11-17,1,0.8130481601816424,1,1,True
2025-11-18,3,1,2025-11-18,3,0.47097797702747113,0,0,True
2025-11-18,3,2,2025-11-18,6,0.041957015933207366,0,0,True
2025-11-18,3,3,2025-11-18,1,0.3928328694448165,0,1,False
2025-11-18,3,4,2025-11-18,6,0.30819648034867686,0,0,True
2025-11-18,3,5,2025-11-18,2,0.17085838411631743,0,0,True
2025-11-18,3,6,2025-11-18,1,0.5610203524551345,1,1,True
2025-11-18,3,7,2025-11-18,5,0.4593336540550309,0,0,True
2025-11-19,4,1,2025-11-19,1,0.29562960668276433,0,1,False
2025-11-19,4,2,2025-11-19,1,0.2826239516370803,0,1,False
2025-11-19,4,3,2025-11-19,1,0.8490664277982696,1,1,True
2025-11-19,4,4,2025-11-19,1,0.7860965308267688,1,1,True
2025-11-19,4,6,2025-11-19,1,0.5226439337892239,1,1,True
2025-11-19,4,7,2025-11-19,4,0.7964871672294985,1,0,False
2025-11-19,4,8,2025-11-19,4,0.5265006447541628,1,0,False
2025-11-19,4,9,2025-11-19,3,0.44227631688704916,0,0,True
2025-11-19,4,10,2025-11-19,1,0.5772881879280479,1,1,True
2025-11-19,4,11,2025-11-19,1,0.8256410853060745,1,1,True
2025-11-19,4,12,2025-11-19,1,0.3884212521608227,0,1,False
2025-11-20,5,1,2025-11-20,2,0.08311993465842714,0,0,True
2025-11-20,5,2,2025-11-20,3,0.16092987212388027,0,0,True
2025-11-20,5,4,2025-11-20,1,0.54083384508902,1,1,True
2025-11-20,5,5,2025-11-20,1,0.7630594713121251,1,1,True
2025-11-20,5,6,2025-11-20,2,0.5480470484944487,1,0,False
2025-11-20,5,7,2025-11-20,1,0.3019813413728193,0,1,False
2025-11-20,5,9,2025-11-20,2,0.2484748812487554,0,0,True
2025-11-20,5,10,2025-11-20,1,0.7419496196208724,1,1,True
2025-11-20,5,11,2025-11-20,1,0.8701537502697713,1,1,True
2025-11-20,5,12,2025-11-20,1,0.8800680428790657,1,1,True
2025-11-25,1,1,2025-11-25,1,0.45772462198468855,0,1,False
2025-11-25,1,3,2025-11-25,1,0.31813893411909666,0,1,False
2025-11-25,1,4,2025-11-25,1,0.6567231139560332,1,1,True
2025-11-25,1,5,2025-11-25,2,0.29023014809660763,0,0,True
2025-11-25,1,6,2025-11-25,3,0.6184237990531285,1,0,False
2025-11-25,1,7,2025-11-25,6,0.255039754067993,0,0,True
2025-11-25,1,8,2025-11-25,1,0.8467930822681833,1,1,True
2025-11-25,1,9,2025-11-25,1,0.3816562562062445,0,1,False
2025-11-25,1,10,2025-11-25,1,0.6591444856292973,1,1,True
2025-11-25,1,11,2025-11-25,5,0.4145312412225396,0,0,True
2025-11-25,1,12,2025-11-25,2,0.8853233518823972,1,0,False
2025-11-26,2,1,2025-11-26,1,0.3313155905003492,0,1,False
2025-11-26,2,2,2025-11-26,1,0.4157108787983942,0,1,False
2025-11-26,2,3,2025-11-26,6,0.5919653311024052,1,0,False
2025-11-26,2,4,2025-11-26,1,0.414866573996813,0,1,False
2025-11-26,2,5,2025-11-26,2,0.1886690693465087,0,0,True
2025-11-26,2,6,2025-11-26,2,0.5007753987856194,1,0,False
2025-11-26,2,7,2025-11-26,2,0.30482835733440145,0,0,True
2025-11-26,2,8,2025-11-26,1,0.7104056864556212,1,1,True
2025-11-26,2,9,2025-11-26,2,0.7800508247105041,1,0,False
2025-11-26,2,10,2025-11-26,1,0.6006440623132353,1,1,True
2025-11-26,2,11,2025-11-26,1,0.7306137051417462,1,1,True
2025-11-26,2,12,2025-11-26,1,0.8763386646852381,1,1,True
2025-11-27,3,1,2025-11-27,2,0.22022439553123727,0,0,True
2025-11-27,3,2,2025-11-27,1,0.09201225475798924,0,1,False
2025-11-27,3,3,2025-11-27,5,0.5444683176834642,1,0,False
2025-11-27,3,4,2025-11-27,1,0.3887575307830537,0,1,False
2025-11-27,3,5,2025-11-27,6,0.5981322916694315,1,0,False
2025-11-27,3,6,2025-11-27,4,0.37668861342892834,0,0,True
2025-11-27,3,7,2025-11-27,4,0.14765668338598661,0,0,True
2025-11-27,3,8,2025-11-27,1,0.5051736594534061,1,1,True
2025-11-27,3,10,2025-11-27,4,0.525149859026247,1,0,False
2025-11-27,3,11,2025-11-27,1,0.8731283479158004,1,1,True
2025-11-28,4,2,2025-11-28,5,0.05729784346421833,0,0,True
2025-11-28,4,3,2025-11-28,3,0.5003120939032821,1,0,False
2025-11-28,4,4,2025-11-28,3,0.5335090238037862,1,0,False
2025-11-28,4,5,2025-11-28,5,0.01643994943017455,0,0,True
2025-11-28,4,6,2025-11-28,2,0.2635945349837927,0,0,True
2025-11-28,4,7,2025-11-28,2,0.35276295755913367,0,0,True
2025-11-28,4,8,2025-11-28,5,0.22135310707621378,0,0,True
2025-11-28,4,9,2025-11-28,1,0.8931311589926831,1,1,True
2025-11-28,4,10,2025-11-28,3,0.8894980492473525,1,0,False
2025-11-28,4,11,2025-11-28,1,0.8777862442007053,1,1,True
2025-11-29,5,1,2025-11-29,3,0.6891377090919968,1,0,False
2025-11-29,5,2,2025-11-29,1,0.48964882506673224,0,1,False
2025-11-29,5,3,2025-11-29,1,0.8621306364686061,1,1,True
2025-11-29,5,4,2025-11-29,3,0.7141939107407325,1,0,False
2025-11-29,5,5,2025-11-29,2,0.43029956349851844,0,0,True
2025-11-29,5,6,2025-11-29,1,0.7634285532471395,1,1,True
2025-11-29,5,7,2025-11-29,1,0.8571157765022308,1,1,True
2025-11-29,5,8,2025-11-29,1,0.7384573949877518,1,1,True
2025-11-29,5,9,2025-11-29,1,0.625118834749204,1,1,True
2025-11-29,5,10,2025-11-29,1,0.7420964943216197,1,1,True
2025-11-30,6,1,2025-11-30,2,0.5003381007403979,1,0,False
2025-11-30,6,2,2025-11-30,4,0.4565629948254839,0,0,True
2025-11-30,6,3,2025-11-30,4,0.6816223247830577,1,0,False
2025-11-30,6,4,2025-11-30,4,0.025301208260566345,0,0,True
2025-11-30,6,5,2025-11-30,3,0.27514529855281483,0,0,True
2025-11-30,6,6,2025-11-30,2,0.2836075027290075,0,0,True
2025-11-30,6,7,2025-11-30,1,0.5575905509836471,1,1,True
2025-11-30,6,8,2025-11-30,1,0.7661524871935804,1,1,True
2025-11-30,6,9,2025-11-30,1,0.7469344406376507,1,1,True
2025-11-30,6,11,2025-11-30,1,0.7280673192668446,1,1,True
2025-11-30,6,12,2025-11-30,1,0.5817131663204528,1,1,True
2025-12-01,7,1,2025-12-01,6,0.31690518149784186,0,0,True
2025-12-01,7,2,2025-12-01,3,0.46230716751872497,0,0,True
2025-12-01,7,3,2025-12-01,5,0.3194681762931084,0,0,True
2025-12-01,7,4,2025-12-01,5,0.6132961810181343,1,0,False
2025-12-01,7,5,2025-12-01,1,0.39085271329793686,0,1,False
2025-12-01,7,6,2025-12-01,2,0.3496879797098545,0,0,True
2025-12-01,7,7,2025-12-01,1,0.47587163831122065,0,1,False
2025-12-01,7,8,2025-12-01,1,0.7188045502838698,1,1,True
2025-12-01,7,9,2025-12-01,2,0.6185261969456707,1,0,False
2025-12-01,7,10,2025-12-01,2,0.4015811081915003,0,0,True
2025-12-01,7,11,2025-12-01,1,0.8510712410741704,1,1,True
2025-12-01,7,12,2025-12-01,1,0.72629857986395,1,1,True
2025-12-04,1,1,2025-12-04,6,0.33112257590240507,0,0,True
2025-12-04,1,2,2025-12-04,2,0.39087101595004525,0,0,True
2025-12-04,1,3,2025-12-04,4,0.3205456216993202,0,0,True
2025-12-04,1,4,2025-12-04,1,0.6442604179472255,1,1,True
2025-12-04,1,6,2025-12-04,2,0.12348855208937844,0,0,True
2025-12-04,1,7,2025-12-04,2,0.5235840400796973,1,0,False
2025-12-04,1,8,2025-12-04,1,0.7030140046967608,1,1,True
2025-12-04,1,9,2025-12-04,1,0.45467324770543754,0,1,False
2025-12-04,1,10,2025-12-04,2,0.2661880549432653,0,0,True
2025-12-04,1,11,2025-12-04,1,0.8245680863631564,1,1,True
2025-12-04,1,12,2025-12-04,5,0.41318287416827293,0,0,True
2025-12-05,2,2,2025-12-05,2,0.07807022437716928,0,0,True
2025-12-05,2,3,2025-12-05,2,0.1692600621634147,0,0,True
2025-12-05,2,4,2025-12-05,5,0.1136965604838017,0,0,True
2025-12-05,2,5,2025-12-05,5,0.10628268447897991,0,0,True
2025-12-05,2,6,2025-12-05,2,0.29047633433950565,0,0,True
2025-12-05,2,7,2025-12-05,1,0.6812529090001506,1,1,True
2025-12-05,2,9,2025-12-05,4,0.23887356776331575,0,0,True
2025-12-05,2,10,2025-12-05,3,0.6187047159801553,1,0,False
2025-12-05,2,11,2025-12-05,1,0.9055550404806322,1,1,True
2025-12-05,2,12,2025-12-05,1,0.8691916378063346,1,1,True
2025-12-06,3,1,2025-12-06,1,0.6744970476677674,1,1,True
2025-12-06,3,2,2025-12-06,1,0.7159079266069676,1,1,True
2025-12-06,3,3,2025-12-06,1,0.6336208352890635,1,1,True
2025-12-06,3,4,2025-12-06,1,0.4367286722348967,0,1,False
2025-12-06,3,5,2025-12-06,1,0.8086852611814606,1,1,True
2025-12-06,3,6,2025-12-06,3,0.7984688731161358,1,0,False
2025-12-06,3,7,2025-12-06,1,0.6209825034516059,1,1,True
2025-12-06,3,8,2025-12-06,1,0.6988721354961287,1,1,True
2025-12-06,3,9,2025-12-06,1,0.6579885526063814,1,1,True
2025-12-06,3,10,2025-12-06,1,0.4666862344855141,0,1,False
2025-12-06,3,11,2025-12-06,1,0.8630355351102325,1,1,True
2025-12-06,3,12,2025-12-06,4,0.221046734383546,0,0,True
2025-12-07,4,2,2025-12-07,1,0.4456996629120212,0,1,False
2025-12-07,4,4,2025-12-07,2,0.4192470210728224,0,0,True
2025-12-07,4,5,2025-12-07,2,0.6450974106910444,1,0,False
2025-12-07,4,6,2025-12-07,4,0.574219624279095,1,0,False
2025-12-07,4,7,2025-12-07,1,0.7218791703796172,1,1,True
2025-12-07,4,8,2025-12-07,1,0.7916086857864293,1,1,True
2025-12-07,4,9,2025-12-07,1,0.6994948121160617,1,1,True
2025-12-07,4,10,2025-12-07,1,0.8716346492170339,1,1,True
2025-12-07,4,11,2025-12-07,1,0.9185279329550752,1,1,True
2025-12-07,4,12,2025-12-07,2,0.14610848085900793,0,0,True
2025-12-08,5,1,2025-12-08,6,0.48452858951671,0,0,True
2025-12-08,5,2,2025-12-08,4,0.0865933191084268,0,0,True
2025-12-08,5,3,2025-12-08,1,0.5625995092489295,1,1,True
2025-12-08,5,4,2025-12-08,1,0.8196686415817975,1,1,True
2025-12-08,5,5,2025-12-08,3,0.1727998051174014,0,0,True
2025-12-08,5,6,2025-12-08,3,0.4977559588061985,0,0,True
2025-12-08,5,7,2025-12-08,1,0.2993693180844197,0,1,False
2025-12-08,5,8,2025-12-08,1,0.6056100547814072,1,1,True
2025-12-08,5,9,2025-12-08,1,0.46893290582658814,0,1,False
2025-12-08,5,10,2025-12-08,1,0.5757900243580862,1,1,True
2025-12-08,5,11,2025-12-08,1,0.67844287530779,1,1,True
2025-12-08,5,12,2025-12-08,1,0.8492508708546896,1,1,True
2025-12-11,1,1,2025-12-11,4,0.4147814359931881,0,0,True
2025-12-11,1,2,2025-12-11,1,0.6787102959419569,1,1,True
2025-12-11,1,3,2025-12-11,1,0.44861499332039007,0,1,False
2025-12-11,1,4,2025-12-11,6,0.5919508682518244,1,0,False
2025-12-11,1,6,2025-12-11,2,0.17347225999414653,0,0,True
2025-12-11,1,7,2025-12-11,5,0.3564875260869501,0,0,True
2025-12-11,1,8,2025-12-11,4,0.7651303092191409,1,0,False
2025-12-11,1,9,2025-12-11,2,0.8748311469710619,1,0,False
2025-12-11,1,10,2025-12-11,1,0.7174333057706541,1,1,True
2025-12-11,1,11,2025-12-11,1,0.8323909591581947,1,1,True
2025-12-11,1,12,2025-12-11,1,0.8399100581241071,1,1,True
2025-12-12,2,2,2025-12-12,2,0.34349012158285536,0,0,True
2025-12-12,2,3,2025-12-12,1,0.40231290335044523,0,1,False
2025-12-12,2,4,2025-12-12,6,0.5191849808875366,1,0,False
2025-12-12,2,5,2025-12-12,1,0.34160781726579337,0,1,False
2025-12-12,2,7,2025-12-12,1,0.49708461781523594,0,1,False
2025-12-12,2,8,2025-12-12,1,0.7629693739826986,1,1,True
2025-12-12,2,9,2025-12-12,1,0.7640949034952168,1,1,True
2025-12-12,2,10,2025-12-12,1,0.5843000255121146,1,1,True
2025-12-12,2,11,2025-12-12,1,0.640562368247869,1,1,True
2025-12-12,2,12,2025-12-12,1,0.8786898063349584,1,1,True
2025-12-13,3,1,2025-12-13,1,0.47966396197457095,0,1,False
2025-12-13,3,2,2025-12-13,2,0.06717994643713572,0,0,True
2025-12-13,3,3,2025-12-13,3,0.07621767970378611,0,0,True
2025-12-13,3,4,2025-12-13,5,0.6707827928186979,1,0,False
2025-12-13,3,5,2025-12-13,1,0.27826911487783923,0,1,False
2025-12-13,3,6,2025-12-13,1,0.19278198144526262,0,1,False
2025-12-13,3,7,2025-12-13,1,0.709523446149176,1,1,True
2025-12-13,3,9,2025-12-13,3,0.7826536131110498,1,0,False
2025-12-13,3,10,2025-12-13,1,0.6798804176258031,1,1,True
2025-12-13,3,11,2025-12-13,2,0.5809038191844855,1,0,False
2025-12-13,3,12,2025-12-13,1,0.6842264179588693,1,1,True
2025-12-14,4,1,2025-12-14,1,0.1636046774424817,0,1,False
2025-12-14,4,2,2025-12-14,2,0.18595704658016696,0,0,True
2025-12-14,4,3,2025-12-14,1,0.3152282193796665,0,1,False
2025-12-14,4,4,2025-12-14,1,0.6109481037572766,1,1,True
2025-12-14,4,5,2025-12-14,1,0.24960019157976313,0,1,False
2025-12-14,4,6,2025-12-14,3,0.06725549264621108,0,0,True
2025-12-14,4,8,2025-12-14,1,0.7303283473665422,1,1,True
2025-12-14,4,9,2025-12-14,2,0.5525031024279874,1,0,False
2025-12-14,4,10,2025-12-14,1,0.611740503459507,1,1,True
2025-12-14,4,11,2025-12-14,2,0.7826614091742751,1,0,False
2025-12-14,4,12,2025-12-14,5,0.3815117694973808,0,0,True
2025-12-15,5,1,2025-12-15,6,0.34971182663595407,0,0,True
2025-12-15,5,2,2025-12-15,1,0.7084464762860302,1,1,True
2025-12-15,5,3,2025-12-15,3,0.08225764841281961,0,0,True
2025-12-15,5,4,2025-12-15,1,0.8136731733445894,1,1,True
2025-12-15,5,5,2025-12-15,1,0.2575343468552734,0,1,False
2025-12-15,5,6,2025-12-15,1,0.5096195797426136,1,1,True
2025-12-15,5,7,2025-12-15,1,0.7977593837030088,1,1,True
2025-12-15,5,8,2025-12-15,3,0.39937955634714506,0,0,True
2025-12-15,5,9,2025-12-15,1,0.5431114330768279,1,1,True
2025-12-15,5,10,2025-12-15,5,0.2018101454201975,0,0,True
2025-12-15,5,11,2025-12-15,1,0.7288401750451434,1,1,True
2025-12-15,5,12,2025-12-15,2,0.7227857705261254,1,0,False
2025-12-22,1,1,2025-12-22,1,0.5018078637356738,1,1,True
2025-12-22,1,2,2025-12-22,2,0.36610214258630847,0,0,True
2025-12-22,1,3,2025-12-22,6,0.40755605653364807,0,0,True
2025-12-22,1,4,2025-12-22,3,0.47075802429855346,0,0,True
2025-12-22,1,5,2025-12-22,5,0.0762417233170029,0,0,True
2025-12-22,1,6,2025-12-22,2,0.5840313100572349,1,0,False
2025-12-22,1,7,2025-12-22,1,0.5349917058507007,1,1,True
2025-12-22,1,8,2025-12-22,2,0.756589277066891,1,0,False
2025-12-22,1,9,2025-12-22,1,0.42451794573012275,0,1,False
2025-12-22,1,10,2025-12-22,5,0.6857551870748969,1,0,False
2025-12-22,1,11,2025-12-22,2,0.5743017672828895,1,0,False
2025-12-22,1,12,2025-12-22,1,0.847095091463196,1,1,True
2025-12-23,2,1,2025-12-23,1,0.7213768931735658,1,1,True
2025-12-23,2,4,2025-12-23,3,0.18989788217894232,0,0,True
2025-12-23,2,5,2025-12-23,2,0.5155250811313616,1,0,False
2025-12-23,2,6,2025-12-23,1,0.4539284438291975,0,1,False
2025-12-23,2,7,2025-12-23,5,0.5175383334852374,1,0,False
2025-12-23,2,9,2025-12-23,6,0.7690334411048454,1,0,False
2025-12-23,2,10,2025-12-23,3,0.5665101980387182,1,0,False
2025-12-23,2,12,2025-12-23,1,0.8882841868225405,1,1,True
2025-12-24,3,1,2025-12-24,1,0.5218981421973122,1,1,True
2025-12-24,3,2,2025-12-24,4,0.22522693807241734,0,0,True
2025-12-24,3,3,2025-12-24,1,0.5965415042358436,1,1,True
2025-12-24,3,4,2025-12-24,2,0.22968321423109547,0,0,True
2025-12-24,3,5,2025-12-24,6,0.012324442172712693,0,0,True
2025-12-24,3,6,2025-12-24,1,0.48127078575531934,0,1,False
2025-12-24,3,7,2025-12-24,6,0.0684773048106016,0,0,True
2025-12-24,3,8,2025-12-24,3,0.4293867814300067,0,0,True
2025-12-24,3,9,2025-12-24,1,0.7404656122347706,1,1,True
2025-12-24,3,10,2025-12-24,1,0.7893873620435731,1,1,True
2025-12-24,3,11,2025-12-24,1,0.7274972742214924,1,1,True
2025-12-24,3,12,2025-12-24,1,0.7452077577083084,1,1,True
2025-12-25,4,1,2025-12-25,1,0.36889317336086813,0,1,False
2025-12-25,4,2,2025-12-25,1,0.3625051178181483,0,1,False
2025-12-25,4,3,2025-12-25,1,0.11677844321762432,0,1,False
2025-12-25,4,4,2025-12-25,3,0.08842785254623996,0,0,True
2025-12-25,4,5,2025-12-25,5,0.3442911951617872,0,0,True
2025-12-25,4,6,2025-12-25,1,0.5243156685315422,1,1,True
2025-12-25,4,7,2025-12-25,2,0.2336129845400212,0,0,True
2025-12-25,4,8,2025-12-25,1,0.84254206233891,1,1,True
2025-12-26,5,2,2025-12-26,3,0.33607458841486276,0,0,True
2025-12-26,5,3,2025-12-26,2,0.570602056186698,1,0,False
2025-12-26,5,4,2025-12-26,1,0.8205806643872008,1,1,True
2025-12-26,5,5,2025-12-26,2,0.25571133514096506,0,0,True
2025-12-26,5,6,2025-12-26,2,0.22763518444828182,0,0,True
2025-12-26,5,7,2025-12-26,1,0.6744994566751392,1,1,True
2025-12-26,5,8,2025-12-26,1,0.6754723482498761,1,1,True
2025-12-26,5,9,2025-12-26,1,0.6874588675349965,1,1,True
2025-12-26,5,10,2025-12-26,1,0.8529699508555237,1,1,True
2025-12-26,5,11,2025-12-26,2,0.747482132668556,1,0,False
2025-12-26,5,12,2025-12-26,1,0.2788129012243585,0,1,False
2025-12-27,6,1,2025-12-27,1,0.5413869782977901,1,1,True
2025-12-27,6,2,2025-12-27,2,0.23093942753181834,0,0,True
2025-12-27,6,3,2025-12-27,1,0.41898793908846704,0,1,False
2025-12-27,6,4,2025-12-27,1,0.49914403742086394,0,1,False
2025-12-27,6,5,2025-12-27,3,0.4168387072724501,0,0,True
2025-12-27,6,6,2025-12-27,2,0.35424003992216063,0,0,True
2025-12-27,6,7,2025-12-27,5,0.21537486464029193,0,0,True
2025-12-27,6,8,2025-12-27,1,0.6381327876812045,1,1,True
2025-12-27,6,9,2025-12-27,1,0.5551911245757681,1,1,True
2025-12-27,6,10,2025-12-27,1,0.6008357276597595,1,1,True
2025-12-27,6,11,2025-12-27,2,0.6418198887179106,1,0,False
2025-12-27,6,12,2025-12-27,1,0.8684953115623643,1,1,True
2025-12-31,1,1,2025-12-31,2,0.39311840131928705,0,0,True
2025-12-31,1,2,2025-12-31,3,0.42250089393836604,0,0,True
2025-12-31,1,3,2025-12-31,2,0.1384514532249353,0,0,True
2025-12-31,1,4,2025-12-31,3,0.6951322131011561,1,0,False
2025-12-31,1,6,2025-12-31,6,0.34796058979939637,0,0,True
2025-12-31,1,7,2025-12-31,1,0.2933894208112823,0,1,False
2025-12-31,1,8,2025-12-31,2,0.8058347858131085,1,0,False
2025-12-31,1,9,2025-12-31,1,0.19399300419978177,0,1,False
2025-12-31,1,10,2025-12-31,4,0.6552705922482843,1,0,False
2025-12-31,1,11,2025-12-31,1,0.610008717671988,1,1,True
2025-12-31,1,12,2025-12-31,4,0.47845027948371543,0,0,True
