開催日,日目,レース,参加判定,予測ROI,実際ROI,購入金額,払戻金,購入点数,購入15点,的中有無,実際3連単,実際オッズ
2025-06-21,4,1,参加,456.7313817631411,0.0,1500,0.0,15,6-3-1;3-6-1;5-3-1;3-6-2;6-1-3;6-2-3;6-1-2;3-6-5;5-3-6;2-3-6;5-6-1;3-1-6;6-5-1;5-2-3;6-3-5,0,1-2-4,10.1
2025-06-21,4,2,参加,628.0733561041055,0.0,1500,0.0,15,2-6-5;6-3-5;6-5-3;2-6-3;6-3-2;5-3-6;5-3-2;5-6-2;3-5-2;5-6-3;2-5-6;6-5-2;3-6-1;2-5-3;3-6-5,0,3-2-6,32.6
2025-06-21,4,3,参加,754.9068698285155,0.0,1500,0.0,15,6-2-3;6-2-1;2-6-3;6-2-5;6-3-2;4-6-2;4-2-6;6-4-2;2-6-5;3-6-2;2-6-1;2-3-6;2-4-6;5-2-6;6-2-4,0,1-3-4,52.8
2025-06-21,4,4,参加,359.5896273992341,0.0,1500,0.0,15,2-5-4;6-2-5;5-2-4;2-5-3;5-2-6;5-6-4;5-6-2;4-2-5;6-5-4;6-1-2;3-2-5;6-2-3;5-6-1;5-4-3;5-3-2,0,1-2-4,16.2
2025-06-21,4,5,参加,645.1596126678248,0.0,1500,0.0,15,5-3-4;5-4-3;4-5-3;3-4-5;2-5-3;2-5-4;5-3-6;4-3-5;5-2-4;3-6-5;4-3-2;4-5-2;5-2-3;3-2-5;4-3-6,0,1-3-6,78.4
2025-06-21,4,7,参加,684.389151708075,819.9999999999999,1500,12300.0,15,6-4-2;4-6-2;6-4-3;4-6-3;6-4-1;6-2-4;3-4-6;2-4-6;4-1-6;4-3-6;2-6-4;4-6-5;3-6-4;6-5-4;2-4-3,1,6-4-2,123.0
2025-06-21,4,8,参加,382.94913485854573,0.0,1500,0.0,15,5-4-3;5-3-1;5-3-4;5-1-4;5-2-1;2-5-3;4-5-3;5-2-3;4-3-1;5-2-4;4-3-5;5-1-3;3-5-4;2-5-4;5-4-2,0,1-2-6,53.8
2025-06-21,4,9,参加,432.20266360878094,0.0,1500,0.0,15,4-3-6;5-4-3;4-2-3;3-4-6;4-6-3;5-4-2;4-3-2;4-6-2;3-4-2;3-4-1;4-2-1;2-5-4;3-6-4;4-2-5;5-3-4,0,4-1-2,33.4
2025-06-21,4,10,参加,527.3723793960468,0.0,1500,0.0,15,5-3-2;5-1-2;2-5-3;5-2-1;2-5-1;5-2-4;3-6-5;5-2-3;2-3-1;2-5-6;2-4-5;6-5-1;5-1-3;2-6-3;2-6-5,0,1-2-3,5.6
2025-06-21,4,12,参加,476.76224812021815,0.0,1500,0.0,15,2-5-6;5-4-2;5-1-2;6-2-5;6-1-5;5-2-4;5-2-1;6-1-2;6-5-1;6-2-4;2-6-1;6-5-4;5-6-1;5-6-4;2-5-1,0,4-2-5,156.0
2025-06-24,1,1,参加,322.86995292333233,0.0,1500,0.0,15,5-4-1;4-1-5;4-3-1;4-1-3;5-1-4;6-4-1;6-1-4;5-3-4;6-3-1;6-5-1;6-1-3;4-3-6;4-6-1;4-2-1;4-3-2,0,3-1-4,29.0
2025-06-24,1,2,参加,360.77888530910104,0.0,1500,0.0,15,6-5-4;6-4-2;6-4-1;2-5-4;6-2-1;2-6-4;4-6-2;5-2-6;6-2-4;4-2-5;5-6-2;2-4-6;6-1-5;6-5-1;6-3-4,0,5-1-2,63.2
2025-06-24,1,3,参加,511.9248812735221,0.0,1500,0.0,15,6-4-3;6-5-4;4-3-6;5-6-4;6-4-5;6-4-1;5-4-1;6-4-2;3-4-6;4-6-5;6-3-4;4-6-2;3-4-5;5-4-3;4-1-6,0,3-5-6,225.0
2025-06-24,1,4,参加,351.29437207156275,0.0,1500,0.0,15,6-2-5;2-5-4;5-2-4;3-2-5;4-2-3;2-5-3;3-2-4;2-4-6;4-2-5;2-6-1;6-4-2;4-3-2;5-4-2;5-3-2;2-6-3,0,5-1-3,380.6
2025-06-24,1,5,参加,688.2619517736398,0.0,1500,0.0,15,5-6-1;6-5-1;6-5-3;6-3-5;6-2-1;2-6-5;6-1-5;6-3-2;6-5-2;3-6-1;6-1-4;6-5-4;6-3-4;5-3-6;3-6-5,0,1-6-2,21.9
2025-06-24,1,6,参加,354.5267041395555,0.0,1500,0.0,15,6-3-4;6-3-1;6-1-3;6-1-4;6-4-1;6-4-3;3-6-4;4-2-3;5-4-3;3-6-5;5-1-4;5-3-4;3-2-4;4-2-1;2-6-4,0,3-5-1,228.9
2025-06-24,1,7,参加,531.8556286795583,0.0,1500,0.0,15,5-2-1;2-5-1;5-2-6;5-6-1;6-5-1;2-5-3;5-2-3;2-5-4;2-5-6;3-5-1;4-5-2;5-4-2;5-6-4;5-3-6;5-6-2,0,1-2-5,8.0
2025-06-24,1,8,参加,437.9734756303378,0.0,1500,0.0,15,6-1-4;6-4-1;6-1-3;6-3-1;6-1-2;4-6-1;6-2-1;4-2-1;3-6-1;4-1-2;1-6-4;4-3-1;2-6-1;6-3-4;4-6-2,0,6-5-1,2019.3
2025-06-24,1,9,参加,424.3956512240395,0.0,1500,0.0,15,6-2-4;6-2-1;5-6-1;6-3-1;5-2-1;6-1-2;3-6-2;6-1-4;2-5-6;5-2-4;6-4-1;2-6-5;6-1-5;5-4-2;2-5-4,0,1-6-4,77.4
2025-06-24,1,10,参加,434.73620028467536,0.0,1500,0.0,15,6-1-3;6-5-1;6-1-2;6-1-5;1-6-5;5-1-6;1-5-6;1-6-3;6-3-1;5-1-2;5-2-1;5-1-3;3-5-1;3-6-1;2-6-1,0,1-4-2,22.7
2025-06-24,1,11,参加,343.7261018299272,0.0,1500,0.0,15,6-1-3;6-1-4;3-6-1;6-1-2;6-3-1;6-4-1;5-3-4;6-3-4;6-2-4;3-4-1;3-5-1;5-2-4;5-4-3;6-1-5;5-3-6,0,1-2-5,8.4
2025-06-24,1,12,参加,476.46814309723266,0.0,1500,0.0,15,6-5-1;5-6-1;5-1-6;6-1-5;6-1-3;6-1-4;3-5-1;5-1-4;6-3-1;1-6-5;5-1-3;5-3-6;5-1-2;5-2-1;2-5-1,0,1-2-6,16.4
2025-06-25,2,1,参加,452.47357910481077,0.0,1500,0.0,15,6-3-4;2-6-4;2-6-3;3-6-4;2-6-5;4-6-2;2-5-4;3-4-6;3-6-5;5-4-3;6-4-3;3-2-6;6-4-2;2-5-3;2-4-6,0,3-2-1,51.2
2025-06-25,2,2,参加,791.0904024931956,0.0,1500,0.0,15,6-5-4;6-4-1;6-4-2;6-4-3;6-4-5;6-5-3;4-6-2;5-6-4;6-3-4;4-6-5;6-3-5;6-3-1;4-6-3;6-1-5;3-4-6,0,4-1-6,34.0
2025-06-25,2,3,参加,383.76793989552056,0.0,1500,0.0,15,6-1-3;6-3-5;6-5-3;6-3-1;6-1-2;6-5-1;5-6-1;6-3-4;1-6-3;3-6-1;3-1-6;6-2-1;2-5-3;6-4-1;3-6-5,0,1-2-5,13.7
2025-06-25,2,5,参加,420.76916476221555,0.0,1500,0.0,15,2-5-3;3-2-6;3-6-5;5-3-2;2-6-3;3-5-2;3-2-1;2-3-6;5-3-6;5-2-3;4-3-2;2-3-1;6-3-5;3-2-4;3-6-2,0,1-5-3,23.5
2025-06-25,2,6,参加,437.31610524538826,0.0,1500,0.0,15,5-4-3;5-4-1;4-5-3;5-1-4;5-4-2;3-4-5;5-3-4;4-2-3;6-4-1;3-5-4;4-5-2;4-5-1;4-2-5;6-3-4;4-3-6,0,4-1-3,19.2
2025-06-25,2,7,参加,643.9090708903374,0.0,1500,0.0,15,3-6-5;6-3-5;5-3-6;6-3-2;5-3-2;3-6-4;6-5-3;6-3-1;3-5-2;5-6-3;3-2-5;3-5-1;4-3-6;5-2-3;3-5-6,0,2-3-6,40.8
2025-06-25,2,8,参加,404.3374915127821,0.0,1500,0.0,15,6-1-2;5-2-4;6-1-4;6-2-5;6-2-4;6-5-1;2-6-1;5-2-1;6-2-1;2-5-4;6-1-3;2-6-5;6-4-1;5-4-1;6-3-1,0,1-2-3,13.5
2025-06-25,2,9,参加,547.9831029966306,0.0,1500,0.0,15,6-2-4;2-6-3;4-2-6;4-2-3;4-3-2;5-2-4;3-2-6;3-4-2;4-6-2;3-6-2;6-4-2;6-3-2;2-6-5;6-3-4;6-3-1,0,2-1-6,21.3
2025-06-25,2,10,参加,304.0801320529065,0.0,1500,0.0,15,5-4-3;5-3-4;5-3-1;3-5-4;4-3-1;4-5-3;6-1-3;6-3-1;2-5-3;5-3-6;3-6-4;3-6-5;4-3-5;3-2-5;6-3-5,0,3-2-4,103.4
2025-06-25,2,11,参加,530.1258802558708,0.0,1500,0.0,15,3-2-6;3-6-2;3-2-1;2-6-3;3-2-5;6-1-2;6-3-2;5-2-3;3-6-1;6-3-1;3-2-4;5-3-2;6-2-3;6-1-3;2-3-1,0,2-1-3,15.0
2025-06-25,2,12,参加,416.30313202000985,0.0,1500,0.0,15,2-5-6;5-2-4;6-2-5;5-2-1;2-6-1;5-2-3;2-5-4;6-1-2;5-3-2;5-1-2;2-4-5;5-6-1;3-2-5;2-5-1;6-5-2,0,1-5-2,14.0
2025-06-26,3,1,参加,486.7591216084616,0.0,1500,0.0,15,6-2-5;5-6-2;6-5-2;5-2-1;6-2-1;6-5-1;5-2-6;4-2-5;5-1-2;6-1-2;2-5-1;2-4-5;4-5-2;6-2-3;2-5-4,0,2-1-5,15.6
2025-06-26,3,2,参加,379.63997864320265,0.0,1500,0.0,15,5-4-3;5-3-4;5-6-4;6-4-1;6-5-4;6-1-4;6-3-1;4-5-3;6-1-5;5-4-1;5-4-2;6-3-4;6-1-3;4-3-5;2-5-4,0,1-2-5,15.7
2025-06-26,3,3,参加,597.9801948442354,0.0,1500,0.0,15,6-5-3;6-3-5;6-3-1;6-5-1;5-6-3;3-6-2;5-6-2;6-3-4;5-3-6;5-3-2;6-2-3;6-5-4;2-5-6;6-3-2;2-6-5,0,5-1-6,121.9
2025-06-26,3,4,参加,450.1763037996647,0.0,1500,0.0,15,5-3-4;5-3-2;5-4-3;5-2-3;4-3-5;3-5-4;3-2-4;3-6-4;6-3-5;3-6-2;6-3-4;3-2-6;3-4-5;4-6-3;3-4-2,0,1-5-3,73.8
2025-06-26,3,5,参加,391.3090201972752,0.0,1500,0.0,15,2-6-5;2-5-3;5-2-4;6-2-1;6-2-5;5-3-2;5-2-6;3-5-2;5-6-2;4-2-5;5-2-1;3-2-5;3-2-1;2-3-5;2-5-4,0,1-2-3,8.4
2025-06-26,3,7,参加,567.5208685590566,0.0,1500,0.0,15,5-3-2;6-2-5;2-6-5;3-6-2;2-3-5;2-6-3;3-2-5;6-5-2;3-2-6;5-6-2;3-6-5;5-3-6;5-2-6;6-5-3;3-5-2,0,2-1-3,15.3
2025-06-26,3,8,参加,423.4759015320063,0.0,1500,0.0,15,6-4-1;5-1-4;5-4-1;6-1-3;5-6-1;5-1-2;6-1-2;4-6-1;5-2-1;6-2-4;5-1-6;5-4-2;6-5-1;6-2-1;2-6-1,0,1-6-4,53.6
2025-06-26,3,9,参加,680.6135672852887,0.0,1500,0.0,15,6-3-5;6-5-3;6-5-4;6-4-1;6-4-3;6-3-4;6-2-1;6-2-4;6-4-2;6-3-2;3-6-5;6-1-3;6-1-5;2-6-4;5-6-1,0,1-4-2,26.9
2025-06-26,3,10,参加,428.682449535359,0.0,1500,0.0,15,6-1-3;6-3-1;3-6-1;2-3-6;3-2-6;3-2-1;6-1-2;2-3-1;4-3-1;4-3-6;3-6-2;3-6-4;6-3-4;5-3-1;3-1-6,0,1-3-5,10.8
2025-06-27,4,1,参加,432.0841913455556,0.0,1500,0.0,15,6-2-1;5-6-1;2-6-1;6-1-4;6-1-5;6-3-1;6-5-1;2-5-6;6-2-3;4-6-2;2-6-5;4-6-1;6-1-2;6-2-5;4-2-1,0,1-5-2,20.9
2025-06-27,4,2,参加,478.29363028085066,992.6666666666666,1500,14890.0,15,5-4-3;5-3-4;5-4-2;4-3-5;2-5-4;4-2-5;6-3-4;5-2-4;4-2-3;3-4-5;3-4-2;6-5-4;2-4-3;4-3-6;5-6-4,1,5-4-3,148.9
2025-06-27,4,3,参加,492.7858717295537,0.0,1500,0.0,15,6-2-5;6-2-3;5-2-6;5-3-2;5-2-3;2-5-3;2-5-4;5-6-2;3-2-6;5-2-4;6-5-2;6-2-4;6-3-2;2-6-4;3-2-5,0,1-3-2,44.7
2025-06-27,4,4,参加,594.6497071455611,0.0,1500,0.0,15,6-4-2;2-6-4;6-2-4;6-3-4;6-2-1;6-4-3;6-3-2;6-4-1;4-6-2;6-3-1;2-6-3;3-6-2;6-5-4;2-6-5;6-1-2,0,6-2-3,77.5
2025-06-27,4,5,参加,1060.2802688169645,0.0,1500,0.0,15,5-6-3;6-5-4;5-4-3;6-5-3;5-3-4;5-3-6;5-6-2;5-2-6;6-3-5;5-6-1;5-6-4;5-2-3;6-5-2;4-5-3;6-2-5,0,4-5-1,128.3
2025-06-27,4,6,参加,219.9497281357658,0.0,1500,0.0,15,4-1-3;3-4-1;4-2-1;6-1-3;6-4-1;5-1-4;5-4-3;4-3-1;2-4-1;6-1-4;6-3-4;5-4-1;6-3-1;5-3-4;5-3-1,0,1-6-4,80.2
2025-06-27,4,7,参加,707.9987969531985,0.0,1500,0.0,15,5-6-1;5-1-4;6-1-5;5-1-6;6-5-1;6-5-4;5-2-1;6-4-1;5-6-4;2-5-1;5-2-4;5-4-6;5-3-1;6-1-4;6-2-1,0,1-6-4,13.3
2025-06-27,4,8,参加,379.99131627174876,0.0,1500,0.0,15,6-1-4;6-1-2;6-2-1;6-1-3;2-6-1;5-2-1;5-1-6;5-6-1;5-1-4;5-4-1;5-2-4;6-1-5;6-5-1;5-4-2;6-3-1,0,1-3-4,34.2
2025-06-27,4,9,参加,679.6900942971475,0.0,1500,0.0,15,6-3-4;6-4-3;6-4-2;6-2-4;4-6-3;6-5-4;2-6-4;4-6-2;3-4-6;5-6-4;3-6-4;6-3-1;2-4-6;4-3-6;6-1-4,0,3-6-5,607.1
2025-06-27,4,10,参加,257.6599176661674,0.0,1500,0.0,15,6-1-3;5-2-1;6-1-2;5-1-3;3-1-2;3-2-1;1-6-3;5-1-2;5-3-1;5-1-4;1-6-2;2-5-1;3-1-5;6-3-1;6-2-1,0,1-3-4,12.9
2025-06-27,4,11,参加,503.3376854334379,0.0,1500,0.0,15,6-5-1;5-1-6;6-5-4;6-1-5;6-5-3;6-3-1;5-1-4;6-3-5;5-2-1;5-4-6;3-5-1;5-3-6;5-3-1;6-1-3;5-4-3,0,4-1-6,61.7
2025-06-27,4,12,参加,473.59085576755893,0.0,1500,0.0,15,6-1-5;6-1-2;6-2-1;6-1-3;6-3-1;6-5-1;2-6-1;6-5-3;6-4-1;6-3-5;5-3-6;5-6-2;6-2-5;6-1-4;3-6-1,0,1-2-3,18.1
2025-06-28,5,1,参加,644.356780385385,0.0,1500,0.0,15,5-2-3;5-3-2;3-2-5;3-5-2;2-3-5;2-5-3;5-3-4;4-3-2;3-2-4;5-4-3;2-5-4;5-4-2;2-3-4;5-3-1;3-2-6,0,2-6-3,767.1
2025-06-28,5,2,参加,362.8042711539847,0.0,1500,0.0,15,5-3-4;2-5-4;4-5-2;5-2-3;4-5-3;5-3-1;5-4-3;2-4-5;3-5-1;4-2-5;3-5-4;2-5-3;4-5-1;5-6-4;5-4-1,0,3-5-2,165.5
2025-06-28,5,3,参加,405.65101874652055,0.0,1500,0.0,15,6-3-4;6-4-3;4-3-2;3-4-6;3-2-4;6-3-2;6-4-2;6-1-3;3-6-1;6-2-3;4-2-3;3-4-2;2-3-4;2-4-3;4-3-6,0,2-1-6,27.6
2025-06-28,5,4,参加,450.45105986283767,0.0,1500,0.0,15,6-5-4;6-3-4;5-3-4;5-3-6;5-4-3;6-5-3;5-4-6;6-4-3;6-3-5;6-4-1;6-4-5;6-1-5;5-6-3;5-4-2;6-3-1,0,1-4-6,35.9
2025-06-28,5,5,参加,765.4346567037395,0.0,1500,0.0,15,6-5-4;6-5-2;5-2-6;6-2-5;6-5-3;2-6-5;4-6-5;5-6-1;5-6-3;6-1-5;6-3-5;4-5-6;2-5-6;6-4-5;5-3-6,0,1-5-2,11.4
2025-06-28,5,6,参加,717.2089940033092,0.0,1500,0.0,15,6-3-4;6-2-4;6-1-3;3-6-2;6-4-2;6-4-3;2-6-3;2-6-4;3-6-4;6-4-1;6-1-4;6-1-2;2-4-6;4-6-3;4-6-2,0,1-4-3,8.2
2025-06-28,5,7,参加,550.1133980268571,0.0,1500,0.0,15,6-1-5;6-1-4;5-6-1;6-5-1;6-4-1;5-1-6;5-1-4;1-6-5;6-1-2;6-1-3;5-4-1;4-1-6;2-6-1;4-6-1;1-5-6,0,1-2-4,14.0
2025-06-28,5,8,参加,273.72966744808633,342.6666666666667,1500,5140.0,15,5-1-2;5-4-1;5-1-4;5-2-1;5-1-3;5-2-4;4-2-1;3-5-1;5-3-1;1-5-4;2-5-1;2-5-4;3-2-1;4-1-3;4-1-2,1,1-5-4,51.4
2025-06-28,5,9,参加,515.3497080626204,0.0,1500,0.0,15,6-2-4;4-2-6;5-2-4;2-6-4;2-4-6;2-5-4;6-4-2;2-6-1;4-6-2;5-4-2;2-5-6;4-2-1;6-2-5;6-2-3;3-2-4,0,1-3-4,28.6
2025-06-28,5,10,参加,284.4462406996918,0.0,1500,0.0,15,3-2-1;5-2-1;5-2-3;6-1-3;3-2-5;4-2-3;3-5-1;2-3-1;5-2-4;5-3-1;5-3-2;5-1-2;2-5-4;2-4-3;4-2-1,0,1-5-6,72.7
2025-06-28,5,11,参加,430.5025402784662,0.0,1500,0.0,15,5-4-3;5-4-2;2-5-4;5-3-4;4-5-3;4-2-5;4-2-3;3-2-4;3-4-2;5-2-4;5-4-1;2-4-5;5-2-3;5-2-1;4-2-1,0,1-3-4,7.9
2025-06-28,5,12,参加,406.52560603740886,0.0,1500,0.0,15,2-5-6;6-2-5;6-2-4;3-2-6;6-5-1;5-3-6;5-3-4;2-6-3;3-6-2;3-6-5;6-2-1;6-1-4;5-3-2;6-5-3;5-2-3,0,1-3-6,24.0
2025-06-29,6,1,参加,264.3684024800772,0.0,1500,0.0,15,3-5-1;5-1-4;5-3-1;5-1-3;4-1-3;2-1-3;5-1-2;2-5-1;5-4-1;3-2-1;3-1-5;4-3-1;4-2-1;2-1-4;5-2-1,0,1-3-5,11.3
2025-06-29,6,2,参加,289.1383244871831,0.0,1500,0.0,15,4-2-3;4-2-1;3-2-4;6-3-4;5-3-4;6-1-3;5-3-2;5-4-1;2-3-4;3-4-2;5-1-4;5-3-1;5-4-3;2-4-3;5-4-2,0,1-4-3,12.6
2025-06-29,6,3,参加,370.0372685543271,0.0,1500,0.0,15,6-4-1;5-3-4;6-3-4;6-4-3;6-3-1;3-6-5;6-4-2;6-1-3;6-1-2;6-2-5;6-5-4;6-2-3;6-1-4;5-4-1;2-6-1,0,4-5-1,135.7
2025-06-29,6,4,参加,383.0795711246489,0.0,1500,0.0,15,6-3-4;3-6-2;4-2-3;2-3-6;3-2-6;3-2-4;2-6-3;3-6-4;4-3-2;6-3-2;2-3-4;4-3-6;6-2-3;6-4-3;3-4-2,0,2-1-3,34.2
2025-06-29,6,6,参加,515.9869137709669,0.0,1500,0.0,15,6-1-3;6-3-4;6-4-1;6-1-4;6-3-1;6-4-3;3-6-1;3-6-4;6-5-1;3-4-6;4-3-6;5-6-1;5-4-1;5-1-4;6-1-5,0,1-6-5,90.0
2025-06-29,6,7,参加,509.2570478207615,0.0,1500,0.0,15,6-3-1;6-1-4;5-6-1;6-1-3;6-1-5;6-5-1;6-4-1;3-6-1;5-1-6;5-3-1;3-5-1;3-1-6;3-4-1;4-1-3;3-6-5,0,1-2-6,19.3
2025-06-29,6,9,参加,538.5926254506816,0.0,1500,0.0,15,6-2-4;6-2-5;6-2-1;2-6-5;5-6-2;2-5-6;5-6-1;6-1-2;5-2-6;6-1-4;6-1-5;2-6-4;2-6-1;2-6-3;2-3-6,0,1-3-5,21.2
2025-06-29,6,10,参加,291.505975504188,0.0,1500,0.0,15,4-3-1;5-3-4;5-4-3;4-2-3;4-3-6;2-4-3;4-2-1;2-3-4;4-1-3;3-4-1;4-5-3;5-2-4;4-3-5;3-6-4;6-4-1,0,1-5-3,36.5
2025-06-29,6,11,参加,602.0292087237589,0.0,1500,0.0,15,5-2-1;2-5-6;5-2-4;2-5-4;2-4-5;5-4-2;5-1-2;5-2-6;2-5-1;3-2-5;5-3-1;3-5-2;5-3-2;4-5-2;4-2-5,0,2-5-3,142.3
2025-06-29,6,12,参加,514.835061900599,0.0,1500,0.0,15,5-3-4;5-4-3;6-3-4;3-5-4;3-6-4;4-3-1;4-5-3;4-6-3;3-4-5;4-3-5;6-4-3;3-6-5;6-3-1;3-4-1;3-2-4,0,1-4-6,24.4
2025-07-12,1,1,参加,488.67378401557875,0.0,1500,0.0,15,6-2-1;6-3-1;6-1-2;3-6-1;6-1-3;3-6-2;2-6-5;6-2-3;2-6-1;6-5-1;2-6-3;6-1-5;4-6-2;6-2-5;6-4-2,0,1-5-6,36.0
2025-07-12,1,2,参加,606.5113007123001,0.0,1500,0.0,15,6-5-1;6-1-3;6-5-3;6-1-5;6-3-1;6-3-5;5-1-6;6-2-1;6-5-4;6-2-5;5-6-1;5-3-6;6-5-2;3-6-5;2-6-5,0,1-5-3,15.8
2025-07-12,1,3,参加,491.91667288236323,0.0,1500,0.0,15,6-5-4;6-4-3;3-6-5;5-6-4;3-4-6;3-4-5;5-3-4;4-6-3;3-6-4;6-5-3;6-3-4;6-3-5;6-4-2;6-4-5;6-2-4,0,4-2-1,70.1
2025-07-12,1,4,参加,1080.2179778212173,0.0,1500,0.0,15,6-5-3;6-3-5;5-6-2;6-5-2;6-3-2;6-2-5;5-6-3;5-3-6;6-2-1;6-2-3;3-6-5;2-6-5;6-5-4;5-2-6;2-6-3,0,2-1-6,34.9
2025-07-12,1,5,参加,628.1951816858491,0.0,1500,0.0,15,6-5-4;6-4-1;6-4-3;6-4-2;6-1-4;6-4-5;4-6-3;6-5-3;6-1-3;6-3-5;6-1-5;6-2-1;5-6-4;2-6-5;2-6-4,0,1-4-3,28.3
2025-07-12,1,6,参加,719.4890475904417,0.0,1500,0.0,15,6-4-3;6-5-4;4-6-3;6-3-1;6-4-5;6-3-5;6-5-3;3-4-6;5-6-4;6-1-4;6-4-2;4-3-6;3-6-5;3-6-4;5-3-6,0,3-4-1,117.4
2025-07-12,1,7,参加,493.1007613458765,0.0,1500,0.0,15,6-2-4;4-6-2;6-4-2;6-2-1;6-1-2;4-2-6;6-4-1;5-2-4;4-2-3;2-5-4;5-4-2;6-2-5;3-2-4;6-1-4;4-2-1,0,2-5-1,469.8
2025-07-12,1,8,参加,406.4137802101313,0.0,1500,0.0,15,5-3-4;5-2-1;5-4-3;5-1-4;4-3-1;3-5-1;5-3-1;5-4-2;5-1-3;5-2-4;2-5-1;5-4-1;3-1-4;5-1-2;4-5-3,0,1-3-4,7.3
2025-07-12,1,9,参加,763.9813372219469,0.0,1500,0.0,15,6-5-4;6-5-1;5-6-4;6-4-1;5-6-1;6-4-2;6-2-4;6-4-5;5-4-1;4-6-2;6-1-5;4-6-3;5-4-6;6-1-4;5-4-2,0,1-5-2,78.5
2025-07-12,1,10,参加,371.34618306635184,0.0,1500,0.0,15,6-1-3;6-1-2;5-3-1;6-1-4;5-4-3;6-5-1;6-3-1;5-1-4;5-6-1;6-4-1;5-2-1;6-1-5;3-5-1;4-1-3;3-6-1,0,1-4-2,10.9
2025-07-12,1,11,参加,624.6636793324647,0.0,1500,0.0,15,6-2-4;6-4-1;6-2-1;6-5-1;2-6-1;6-1-3;6-1-4;5-6-1;6-4-2;6-1-2;6-1-5;5-2-1;2-5-6;6-2-5;6-5-4,0,2-6-4,195.0
2025-07-12,1,12,参加,579.5483376359514,0.0,1500,0.0,15,5-4-3;4-5-3;4-3-6;6-3-4;4-3-5;4-6-3;5-3-4;3-2-4;3-4-2;4-2-3;3-6-4;6-4-3;4-3-1;5-2-4;3-4-6,0,1-2-3,12.0
2025-07-13,2,1,参加,621.6025110960829,0.0,1500,0.0,15,6-4-3;6-3-5;5-3-4;6-5-4;3-6-5;6-5-3;5-3-6;5-4-3;5-6-4;5-6-3;5-6-1;5-4-6;3-5-4;4-6-3;3-4-5,0,4-1-6,25.4
2025-07-13,2,3,参加,434.93864613549425,0.0,1500,0.0,15,6-3-1;4-6-2;2-6-3;6-2-1;5-6-1;2-5-3;2-3-6;2-6-5;2-4-3;3-6-1;3-6-2;6-4-1;2-6-1;6-3-2;5-2-3,0,3-2-4,111.8
2025-07-13,2,4,参加,501.7751188878135,0.0,1500,0.0,15,2-5-3;5-3-4;2-3-5;5-3-6;5-3-2;5-2-3;3-6-5;6-5-3;3-5-2;5-2-6;6-3-5;3-2-5;5-2-4;2-5-1;2-6-5,0,3-1-5,13.4
2025-07-13,2,5,参加,471.2148197047575,0.0,1500,0.0,15,6-2-1;6-1-5;6-4-2;6-2-4;4-6-1;6-3-1;2-6-4;5-6-1;6-5-4;6-4-1;6-4-3;2-6-1;6-1-4;5-6-4;5-1-6,0,4-1-2,48.1
2025-07-13,2,6,参加,342.0748302295108,0.0,1500,0.0,15,6-1-3;6-1-2;2-6-1;6-3-1;6-2-1;3-6-1;4-1-3;4-3-1;4-2-1;3-6-2;2-4-1;2-3-1;4-3-2;2-6-3;4-6-2,0,1-2-4,21.2
2025-07-13,2,7,参加,483.071943369121,0.0,1500,0.0,15,6-1-5;5-6-1;6-1-3;6-1-4;2-6-1;6-3-1;5-1-6;6-5-1;5-2-1;5-1-2;6-4-1;4-6-2;2-5-1;1-6-5;6-2-5,0,1-2-3,6.3
2025-07-13,2,8,参加,469.5278624420115,0.0,1500,0.0,15,2-6-1;6-1-2;6-2-1;2-1-6;6-1-4;1-6-2;6-1-3;6-4-1;6-2-4;2-4-1;5-2-1;2-5-1;4-1-2;5-1-2;3-2-1,0,1-2-6,11.5
2025-07-13,2,9,参加,383.8401168814805,0.0,1500,0.0,15,5-2-1;5-1-2;5-1-4;2-5-1;5-4-1;6-1-2;3-2-1;6-1-3;2-6-1;6-2-1;2-4-1;5-6-1;4-1-2;5-4-2;4-2-1,0,1-2-4,4.4
2025-07-13,2,11,参加,792.6762091929602,0.0,1500,0.0,15,6-5-4;6-5-2;2-5-6;6-5-1;6-5-3;6-2-5;5-2-6;6-1-5;5-6-1;5-4-6;6-4-5;6-3-5;3-6-5;5-3-6;5-4-3,0,2-5-3,176.3
2025-07-14,3,1,参加,642.7523292198854,0.0,1500,0.0,15,6-5-1;6-1-5;5-6-1;6-1-3;6-1-2;6-3-1;6-2-1;1-6-5;6-5-4;2-6-1;6-5-3;6-4-1;3-6-1;5-4-1;2-6-5,0,1-3-5,12.2
2025-07-14,3,2,参加,455.2740431893993,0.0,1500,0.0,15,6-4-1;6-1-4;4-3-6;4-6-2;4-3-1;6-4-2;4-6-1;4-6-3;4-2-1;5-1-4;5-6-1;6-5-4;6-3-1;4-1-6;6-4-3,0,1-3-6,33.0
2025-07-14,3,3,参加,674.1490535746059,0.0,1500,0.0,15,6-5-4;6-5-1;6-4-1;5-6-1;6-1-4;6-1-5;6-4-3;6-4-5;6-5-3;4-5-6;4-6-3;6-3-5;6-4-2;6-3-1;5-6-4,0,1-4-6,9.1
2025-07-14,3,4,参加,553.8734838242556,0.0,1500,0.0,15,6-5-1;6-5-4;5-4-3;5-6-1;5-3-6;6-5-3;5-3-1;5-1-3;4-5-1;5-1-4;3-5-1;6-1-5;5-3-4;5-2-1;5-4-6,0,1-5-3,8.4
