開催日,日目,レース,グレード,レース名,優勝戦
2016-05-11,6,8,一般,日刊スポーツカップ,False
2016-05-11,6,9,一般,日刊スポーツカップ,False
2016-05-11,6,10,一般,日刊スポーツカップ,False
2016-05-11,6,11,一般,日刊スポーツカップ,False
2016-05-11,6,12,一般,日刊スポーツカップ,True
2016-05-14,1,1,一般,スプリングナイトレース,False
2016-05-14,1,2,一般,スプリングナイトレース,False
2016-05-14,1,3,一般,スプリングナイトレース,False
2016-05-14,1,4,一般,スプリングナイトレース,False
2016-05-14,1,5,一般,スプリングナイトレース,False
2016-05-14,1,6,一般,スプリングナイトレース,False
2016-05-14,1,7,一般,スプリングナイトレース,False
2016-05-14,1,8,一般,スプリングナイトレース,False
2016-05-14,1,9,一般,スプリングナイトレース,False
2016-05-14,1,10,一般,スプリングナイトレース,False
2016-05-14,1,11,一般,スプリングナイトレース,False
2016-05-14,1,12,一般,スプリングナイトレース,False
2016-05-15,2,1,一般,スプリングナイトレース,False
2016-05-15,2,2,一般,スプリングナイトレース,False
2016-05-15,2,3,一般,スプリングナイトレース,False
2016-05-15,2,4,一般,スプリングナイトレース,False
2016-05-15,2,5,一般,スプリングナイトレース,False
2016-05-15,2,6,一般,スプリングナイトレース,False
2016-05-15,2,7,一般,スプリングナイトレース,False
2016-05-15,2,8,一般,スプリングナイトレース,False
2016-05-15,2,9,一般,スプリングナイトレース,False
2016-05-15,2,10,一般,スプリングナイトレース,False
2016-05-15,2,11,一般,スプリングナイトレース,False
2016-05-15,2,12,一般,スプリングナイトレース,False
2016-05-16,3,1,一般,スプリングナイトレース,False
2016-05-16,3,2,一般,スプリングナイトレース,False
2016-05-16,3,3,一般,スプリングナイトレース,False
2016-05-16,3,4,一般,スプリングナイトレース,False
2016-05-16,3,5,一般,スプリングナイトレース,False
2016-05-16,3,6,一般,スプリングナイトレース,False
2016-05-16,3,7,一般,スプリングナイトレース,False
2016-05-16,3,8,一般,スプリングナイトレース,False
2016-05-16,3,9,一般,スプリングナイトレース,False
2016-05-16,3,10,一般,スプリングナイトレース,False
2016-05-16,3,11,一般,スプリングナイトレース,False
2016-05-16,3,12,一般,スプリングナイトレース,False
2016-05-17,4,1,一般,スプリングナイトレース,False
2016-05-17,4,2,一般,スプリングナイトレース,False
2016-05-17,4,3,一般,スプリングナイトレース,False
2016-05-17,4,4,一般,スプリングナイトレース,False
2016-05-17,4,5,一般,スプリングナイトレース,False
2016-05-17,4,6,一般,スプリングナイトレース,False
2016-05-17,4,7,一般,スプリングナイトレース,False
2016-05-17,4,8,一般,スプリングナイトレース,False
2016-05-17,4,9,一般,スプリングナイトレース,False
2016-05-17,4,10,一般,スプリングナイトレース,False
2016-05-17,4,11,一般,スプリングナイトレース,False
2016-05-17,4,12,一般,スプリングナイトレース,True
2016-05-22,1,1,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-22,1,2,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-22,1,3,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-22,1,4,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-22,1,5,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-22,1,6,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-22,1,7,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-22,1,8,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-22,1,9,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-22,1,10,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-22,1,11,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-22,1,12,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-23,2,1,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-23,2,2,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-23,2,3,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-23,2,4,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-23,2,5,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-23,2,6,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-23,2,7,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-23,2,8,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-23,2,9,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-23,2,10,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-23,2,11,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-23,2,12,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-24,3,1,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-24,3,2,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-24,3,3,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-24,3,4,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-24,3,5,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-24,3,6,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-24,3,7,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-24,3,8,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-24,3,9,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-24,3,10,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-24,3,11,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-24,3,12,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-25,4,1,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-25,4,2,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-25,4,3,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-25,4,4,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-25,4,5,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-25,4,6,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-25,4,7,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-25,4,8,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-25,4,9,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-25,4,10,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-25,4,11,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-25,4,12,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-26,5,1,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-26,5,2,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-26,5,3,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-26,5,4,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-26,5,5,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-26,5,6,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-26,5,7,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-26,5,8,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-26,5,9,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-26,5,10,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-26,5,11,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-26,5,12,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-27,6,1,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-27,6,2,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-27,6,3,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-27,6,4,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-27,6,5,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-27,6,6,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-27,6,7,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-27,6,8,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-27,6,9,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-27,6,10,一般,報知グリーンカップ争奪男女Ｗ優勝戦,False
2016-05-27,6,11,一般,報知グリーンカップ争奪男女Ｗ優勝戦,True
2016-05-27,6,12,一般,報知グリーンカップ争奪男女Ｗ優勝戦,True
2016-06-02,1,1,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-02,1,2,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-02,1,3,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-02,1,4,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-02,1,5,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-02,1,6,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-02,1,7,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-02,1,8,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-02,1,9,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-02,1,10,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-02,1,11,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-02,1,12,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-03,2,1,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-03,2,2,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-03,2,3,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-03,2,4,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-03,2,5,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-03,2,6,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-03,2,7,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-03,2,8,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-03,2,9,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-03,2,10,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-03,2,11,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-03,2,12,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-04,3,1,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-04,3,2,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-04,3,3,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-04,3,4,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-04,3,5,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-04,3,6,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-04,3,7,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-04,3,8,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-04,3,9,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-04,3,10,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-04,3,11,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-04,3,12,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-05,4,1,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-05,4,2,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-05,4,3,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-05,4,4,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-05,4,5,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-05,4,6,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-05,4,7,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-05,4,8,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-05,4,9,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-05,4,10,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-05,4,11,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-05,4,12,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-06,5,1,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-06,5,2,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-06,5,3,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-06,5,4,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-06,5,5,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-06,5,6,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-06,5,7,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-06,5,8,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-06,5,9,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-06,5,10,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-06,5,11,一般,Ｂカードメンバー大感謝祭日本トーター杯,False
2016-06-06,5,12,一般,Ｂカードメンバー大感謝祭日本トーター杯,True
2016-06-11,1,1,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-11,1,2,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-11,1,3,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-11,1,4,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-11,1,5,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-11,1,6,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-11,1,7,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-11,1,8,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-11,1,9,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-11,1,10,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-11,1,11,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-11,1,12,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-12,2,1,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-12,2,2,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-12,2,3,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-12,2,4,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-12,2,5,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-12,2,6,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-12,2,7,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-12,2,8,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-12,2,9,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-12,2,10,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-12,2,11,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-12,2,12,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-13,3,1,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-13,3,2,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-13,3,3,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-13,3,4,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-13,3,5,G1,Ｇ１京極賞開設６４周年記念競走,False
2016-06-13,3,6,G1,Ｇ１京極賞開設６４周年記念競走,False
