開催日,レース,実際3連単,予測3連単,予測確率,的中,TOP10
2025-04-17,3,1-2-3,1-2-3,0.07574871685908163,True,1-2-3(0.0757) / 1-3-2(0.0722) / 1-2-6(0.0685) / 1-6-2(0.0637) / 1-2-4(0.0633) / 1-4-2(0.0577) / 1-3-6(0.0562) / 1-6-3(0.0547) / 1-3-4(0.0519) / 1-4-3(0.0496)
2025-04-17,5,1-2-5,1-6-2,0.11158085988512209,False,1-6-2(0.1116) / 1-6-5(0.1088) / 1-2-6(0.0997) / 1-5-6(0.0965) / 1-2-5(0.0726) / 1-5-2(0.0720) / 1-6-3(0.0704) / 1-3-6(0.0564) / 1-2-3(0.0470) / 1-5-3(0.0454)
2025-04-17,6,1-3-5,1-4-2,0.08978728548888323,False,1-4-2(0.0898) / 1-4-6(0.0857) / 1-2-4(0.0834) / 1-4-3(0.0821) / 1-6-4(0.0786) / 1-3-4(0.0743) / 1-2-6(0.0641) / 1-6-2(0.0633) / 1-2-3(0.0614) / 1-3-2(0.0599)
2025-04-17,8,1-2-3,1-2-4,0.20566780068800242,False,1-2-4(0.2057) / 1-2-6(0.1750) / 1-4-2(0.1557) / 1-6-2(0.1259) / 1-4-6(0.0785) / 1-6-4(0.0746) / 1-2-3(0.0455) / 1-3-2(0.0270) / 1-4-3(0.0204) / 1-6-3(0.0165)
2025-04-17,10,1-6-2,1-6-5,0.21712245314107714,False,1-6-5(0.2171) / 1-6-2(0.1526) / 1-5-6(0.1493) / 1-2-6(0.0960) / 1-6-4(0.0575) / 1-5-2(0.0526) / 1-6-3(0.0491) / 1-2-5(0.0481) / 1-4-6(0.0322) / 1-3-6(0.0272)
2025-04-18,1,1-6-4,1-3-5,0.16058106334021433,False,1-3-5(0.1606) / 1-5-3(0.1457) / 1-3-6(0.1029) / 1-6-3(0.0814) / 1-5-6(0.0762) / 1-6-5(0.0664) / 1-3-2(0.0646) / 1-5-2(0.0478) / 1-2-3(0.0471) / 1-2-5(0.0384)
2025-04-18,2,1-3-2,1-5-4,0.09927861640107928,False,1-5-4(0.0993) / 1-4-5(0.0892) / 1-5-2(0.0887) / 1-2-5(0.0773) / 1-5-3(0.0718) / 1-3-5(0.0597) / 1-4-2(0.0592) / 1-2-4(0.0574) / 1-4-3(0.0480) / 1-5-6(0.0450)
2025-04-18,6,1-2-3,1-3-4,0.150942578207213,False,1-3-4(0.1509) / 1-4-3(0.1429) / 1-3-5(0.0834) / 1-4-5(0.0702) / 1-5-3(0.0664) / 1-3-6(0.0597) / 1-5-4(0.0590) / 1-4-6(0.0503) / 1-6-3(0.0450) / 1-3-2(0.0417)
2025-04-18,10,1-3-5,1-4-6,0.1666596911440094,False,1-4-6(0.1667) / 1-4-2(0.1170) / 1-4-3(0.1106) / 1-6-4(0.1042) / 1-4-5(0.0910) / 1-2-4(0.0687) / 1-3-4(0.0645) / 1-5-4(0.0518) / 1-6-2(0.0267) / 1-6-3(0.0252)
2025-04-18,11,1-3-2,1-5-2,0.09168869850361538,False,1-5-2(0.0917) / 1-2-5(0.0846) / 1-5-3(0.0774) / 1-5-4(0.0741) / 1-3-5(0.0683) / 1-4-5(0.0647) / 1-2-3(0.0565) / 1-2-4(0.0541) / 1-3-2(0.0541) / 1-4-2(0.0512)
2025-04-18,12,1-3-2,1-6-3,0.13713259453600093,False,1-6-3(0.1371) / 1-6-5(0.1282) / 1-6-4(0.1006) / 1-3-6(0.0974) / 1-5-6(0.0897) / 1-4-6(0.0673) / 1-6-2(0.0569) / 1-3-5(0.0403) / 1-5-3(0.0397) / 1-2-6(0.0356)
