開催日,レース,実際3連単,予測3連単,予測確率,的中,TOP10
2014-01-20,12,1-4-3,1-4-3,0.40037743919379903,True,1-4-3(0.4004) / 1-4-5(0.1361) / 1-3-4(0.1303) / 1-4-6(0.1057) / 1-4-2(0.0820) / 1-5-4(0.0396) / 1-6-4(0.0304) / 1-2-4(0.0233) / 1-3-5(0.0093) / 1-5-3(0.0083)
2014-01-24,1,1-4-5,1-4-5,0.42389360431662715,True,1-4-5(0.4239) / 1-5-4(0.1421) / 1-4-6(0.1323) / 1-4-3(0.1108) / 1-4-2(0.0531) / 1-6-4(0.0390) / 1-3-4(0.0324) / 1-2-4(0.0152) / 1-5-6(0.0101) / 1-6-5(0.0089)
2014-01-24,5,1-2-3,1-2-4,0.2832487960406172,False,1-2-4(0.2832) / 1-2-5(0.2686) / 1-2-3(0.1402) / 1-2-6(0.0805) / 1-4-2(0.0703) / 1-5-2(0.0663) / 1-3-2(0.0332) / 1-6-2(0.0188) / 1-4-5(0.0072) / 1-5-4(0.0072)
2014-01-24,12,1-2-3,1-2-3,0.4062918064603151,True,1-2-3(0.4063) / 1-2-4(0.1658) / 1-2-6(0.1255) / 1-2-5(0.0993) / 1-3-2(0.0921) / 1-4-2(0.0352) / 1-6-2(0.0263) / 1-5-2(0.0207) / 1-3-4(0.0049) / 1-4-3(0.0046)
2014-01-25,1,1-5-3,1-5-3,0.293500386261526,True,1-5-3(0.2935) / 1-5-4(0.2511) / 1-5-6(0.1155) / 1-3-5(0.1060) / 1-4-5(0.0887) / 1-6-5(0.0381) / 1-5-2(0.0270) / 1-3-4(0.0177) / 1-4-3(0.0173) / 1-2-5(0.0085)
2014-01-25,5,1-2-3,1-2-3,0.3825025143546951,True,1-2-3(0.3825) / 1-3-2(0.1969) / 1-2-4(0.1869) / 1-4-2(0.0826) / 1-3-4(0.0384) / 1-4-3(0.0330) / 1-2-5(0.0219) / 1-2-6(0.0194) / 1-5-2(0.0086) / 1-6-2(0.0076)
2014-01-25,8,1-2-4,1-2-4,0.4596132771681508,True,1-2-4(0.4596) / 1-2-5(0.2105) / 1-4-2(0.1908) / 1-5-2(0.0758) / 1-4-5(0.0284) / 1-5-4(0.0247) / 1-2-3(0.0041) / 1-2-6(0.0020) / 1-3-2(0.0013) / 1-6-2(0.0006)
2014-01-25,9,1-2-4,1-2-4,0.29898327058181884,True,1-2-4(0.2990) / 1-2-5(0.1948) / 1-4-2(0.1153) / 1-2-3(0.0910) / 1-2-6(0.0863) / 1-5-2(0.0708) / 1-3-2(0.0313) / 1-6-2(0.0296) / 1-4-5(0.0164) / 1-5-4(0.0155)
2014-01-25,10,1-4-2,1-4-2,0.38763050553202394,True,1-4-2(0.3876) / 1-4-3(0.1615) / 1-2-4(0.1316) / 1-4-5(0.1148) / 1-3-4(0.0495) / 1-4-6(0.0494) / 1-5-4(0.0345) / 1-6-4(0.0144) / 1-2-3(0.0120) / 1-3-2(0.0108)
2014-01-25,12,1-2-4,1-2-4,0.36836314593336233,True,1-2-4(0.3684) / 1-4-2(0.1920) / 1-2-6(0.1008) / 1-2-3(0.0901) / 1-2-5(0.0451) / 1-6-2(0.0427) / 1-3-2(0.0379) / 1-4-6(0.0210) / 1-4-3(0.0187) / 1-5-2(0.0184)
